id,isv,translations,helperWords,match,?min,?avg,?max,Rmin,Rmax,comments
35731,pivovarsky,пивоварний,,,,,,,,
29902,pizda,пизда (вульг.),,,,,,,,
10598,pi?ama,піжама,,,,,,,,
3210,pla?,плач,,,,,,,,
10601,pla?livy,"плаксивий, плакучий, слізливий",,,,,,,,
35219,plagiat,плагіат,,,,,,,,
2261,plakat,"плакат, афіша, постер",,,,,,,,
2177,plakati,"плакати, ридати, ревти",,,,,,,,
380,pl?menj,полум'я,,,,,,,,
2872,plan,план,,,,,,,,
581,planeta,планета,,,,,,,,
36624,plankton,планктон,,,,,,,,
650,planovati,планувати,,,,,,,,
29904,plan?et,планшет,,,,,,,,
2373,plast,"пласт, шар",,,,,,,,
36925,plastelin,пластилін,,,,,,,,
18211,plasti?ny,пластичний,,,,,,,,
18212,plastik,пластик,,,,,,,,
18213,plastikovy,пластиковий,,,,,,,,
2378,pla??,плащ,,,,,,,,
4276,plata,"плата, оплата, платіж",,,,,,,,
10615,pla?ba,податок,,,,,,,,
10617,pla?bovy,податковий,,,,,,,,
10616,pla?by,податки,,,,,,,,
3800,platform,платформа,,,,,,,,
22632,platina,платина,,,,,,,,
10619,platitelj,платник,,,,,,,,
2114,platiti,платити,,,,,,,,
94,pl?tno,"полотно, тканина",,,,,,,,
10625,plava?je,плавання,,,,,,,,
20997,plavati,плавати,,,,,,,,
20999,plavny,"плавний, плинний",,,,,,,,
21001,pl?vy,"русявий, білявий, світловолосий, блондин",,,,,,,,
5196,pla?,пляж,,,,,,,,
36910,plebiscit,плебісцит,,,,,,,,
16344,plem?,плем'я,,,,,,,,
14841,plemenec,племінник,,,,,,,,
14842,plemenica,племінниця,,,,,,,,
23403,plen,"здобич, трофей",,,,,,,,
23405,pleniti,грабувати,,,,,,,,
18223,pleska?je,"плескання, ляскання, шльопання, ляпанець",,,,,,,,
18224,pleskati,"плескати, ляскати",,,,,,,,
18225,pleskn?ti,"плеснути, ляснути",,,,,,,,
2068,pl?snj,"пліснява, грибок",,,,,,,,
5019,plesti,"плести, заплітати",,,,,,,,
32092,pletenka,"плетінка, рогожа, рядно",,,,,,,,
31722,pl?ti,полоти,,,,,,,,
36060,pl?va,полова,,,,,,,,
36061,pl?vnja,"комора, стодола, клуня",,,,,,,,
35543,pljama,пляма,,,,,,,,
1348,plju?a,легеня (анат.),,,,,,,,
3275,pljun?ti,плюнути,,,,,,,,
36852,pljuskati,"плескати, бризкати",,,,,,,,
36853,pljuskn?ti,"плеснути, бризнути",,,,,,,,
32509,plju?,плюш,,,,,,,,
32510,plju?evy,плюшевий,,,,,,,,
1105,pljuvati,плювати,,,,,,,,
1346,plod,фрукт,,,,,,,,
1377,plod,плід,,,,,,,,
23024,ploditi,"плодити, народжувати",,,,,,,,
23025,ploditi,"породжувати, плодити",,,,,,,,
36121,plodnos?,"плодючість, родючість",,,,,,,,
2402,plodny,"плідний, родючий",,,,,,,,
5224,plosky,плаский,,,,,,,,
1372,plo??a,площа,,,,,,,,
1963,pl??,колір обличчя,,,,,,,,
5223,plot,"пліт, огорожа, загорожа",,,,,,,,
34867,pl??,"плоть, шкіра",,,,,,,,
1972,plug,плуг,,,,,,,,
16970,plus ,плюс,,,,,,,,
17003,pluskvamperfekt,"давноминулий час, передминулий час, плюсквамперфект",,,,,,,,
34913,pluti,пливти (на кораблі),,,,,,,,
22638,plutonij,плутоній,,,,,,,,
10626,plyvti,плисти,,,,,,,,
18226,pnevmonija,пневмонія,,,,,,,,
21009,pn?ti,"напнути, нап'ясти, розтягти, натягти",,,,,,,,
36703,po mojemu mn??ju,на мою думку,,,,,,,,
10648,po mojemu skromnomu mn??ju,на мою скромну думку,,,,,,,,
18227,po odno?e?ju k,"стосовно, по відношенню до",,,,,,,,
35696,po pri?in?,"з причини, через (щось)",,,,,,,,
36147,po slu?aju,"з причини, з оказії",,,,,,,,
36233,po str?lk? ?asovnika,за годинниковою стрілкою,,,,,,,,
36271,po sva?b? pov?zany,споріднений за шлюбом,,,,,,,,
2215,po,"по, на (напр.: по всьому світу)",,,,,,,,
4941,po,"затим; після; після того, як",,,,,,,,
4942,po,"по, до (напр.: по шию)",,,,,,,,
4943,po,"по, за (напр.: по гриби, за хлібом)",,,,,,,,
10642,po,"відповідно до, згідно, по",,,,,,,,
10644,po,"по, вздовж (напр.: по дорозі)",,,,,,,,
10645,po,"у, в, на (напр.: в другий раз, на третій раз)",,,,,,,,
10647,po,по (напр.: кожному по два),,,,,,,,
10655,pob?da,перемога,,,,,,,,
34982,pob?ditelj,переможець,,,,,,,,
18232,pob?diti,перемогти,,,,,,,,
18229,pob??ati,перемагати,,,,,,,,
35862,pob?gti,побігти,,,,,,,,
4050,pobiti,побити,,,,,,,,
10652,pobi?je,побиття,,,,,,,,
10653,pobity,побитий,,,,,,,,
35143,pobl?godariti,подякувати,,,,,,,,
36892,pobl?go?elati,"привітати, поздоровити",,,,,,,,
20018,pobl??livos?,поблажливість,,,,,,,,
20019,pobl??livy,поблажливий,,,,,,,,
10656,poblizu,"поблизу, зблизька, близько, поруч, неподалік",,,,,,,,
103,pobr??ny,"прибережний, береговий",,,,,,,,
2159,pobuditi,"спонукати, заохотити, стимулювати",,,,,,,,
580,pobu?ati,"спонукати, заохочувати, стимулювати",,,,,,,,
18233,pobu?e?je,"спонукання, заохочення, стимуляція",,,,,,,,
4549,poby?je,"перебування, зупинка",,,,,,,,
112,poc?lovati,поцілувати,,,,,,,,
1129,poc?lun?k,поцілунок,,,,,,,,
10668,poc?luvka,поцілунок,,,,,,,,
1085,po?ekati,почекати,,,,,,,,
22788,po??ti s?,"початися, стартувати, розпочатися",,,,,,,,
1078,po??ti,"почати, стартувати, розпочати",,,,,,,,
10672,po???je,початок,,,,,,,,
10669,po??tkovo,"спочатку, початково",,,,,,,,
10670,po??tkovy,"початковий, первинний",,,,,,,,
20021,po??tkuj??i,початківець,,,,,,,,
35335,po??tkuj??i,"новачок, початківець",,,,,,,,
1077,po??t?k,"початок, старт",,,,,,,,
18234,po?in,"почин, починання, ініціатива",,,,,,,,
10675,po?inati s?,"починатися, стартувати, розпочинатися",,,,,,,,
2835,po?inati,"починати, стартувати, розпочинати",,,,,,,,
23889,po?rven?ti,"почервоніти, зашарітися, зарум'янитися",,,,,,,,
29916,po?u?je,"почуття, відчуття",,,,,,,,
3134,po?va,"ґрунт, земля",,,,,,,,
10678,pod nakazom,під командуванням,,,,,,,,
10679,pod voditeljstvom,"під управлінням, під керівництвом",,,,,,,,
10681,pod vodstvom,"під управлінням, під керівництвом",,,,,,,,
737,pod,під,,,,,,,,
4933,pod,під (напрямок),,,,,,,,
35393,poda?je,подання (напр: заяви),,,,,,,,
18235,podan?k,"податок, подать, данина",,,,,,,,
4323,podariti,"подарувати, пожертвувати",,,,,,,,
5580,podar?k,"подарунок, дар, презент",,,,,,,,
5160,podati,"подати, надати",,,,,,,,
18238,podavatelj,"дарувальник, постачальник, провайдер",,,,,,,,
18243,podavati par? prikladov,навести пару прикладів,,,,,,,,
5159,podavati,"подавати, надавати",,,,,,,,
35887,podbirati,підбирати,,,,,,,,
1448,podbr?d?k,підборіддя,,,,,,,,
35888,podbrati,підібрати,,,,,,,,
1626,pod?as,"під час, протягом, поки",,,,,,,,
2053,pod?rkati,підкреслювати,,,,,,,,
2837,pod?rkn?ti,підкреслити,,,,,,,,
4085,podda?je,"здача, капітуляція",,,,,,,,
18244,poddany,підданий,,,,,,,,
4084,poddati s?,"здатися, підкоритися, піддатися",,,,,,,,
36428,poddati,"піддати, здати, подати, уступити",,,,,,,,
10693,poddavajemos?,"чутливість, сприйнятливість",,,,,,,,
10694,poddavajemy,"що піддається, чутливий, сприйнятливий",,,,,,,,
4083,poddavati s?,"здаватися, підкорятися, піддаватися",,,,,,,,
10697,poddavati,"відмовитись (від чогось), підпорядкувати (комусь), кинути, покинути",,,,,,,,
856,podd??ati,підтримати,,,,,,,,
10699,podd??iva?je,підтримка,,,,,,,,
1951,podd??ivati,підтримувати,,,,,,,,
36400,podd??ka,"підтримка, супровід",,,,,,,,
5575,pod?kovati,подякувати,,,,,,,,
1952,pod?l,"частина, доля",,,,,,,,
36011,pod?liti s?,поділитися,,,,,,,,
2241,pod?liti,поділити,,,,,,,,
18249,pod?ti s?,"подітися, зникнути, сховатися",,,,,,,,
18251,pod?vati s?,"діватися, зникати, ховатися",,,,,,,,
18253,podgl?vnica,подушка,,,,,,,,
16306,podgl?d,"передперегляд, попередній перегляд",,,,,,,,
5385,podgl?dati,"підглядати, мигцем поглядати",,,,,,,,
5387,podgl?d?ti,"підглянути, мигцем поглянути",,,,,,,,
36558,podgo?je,"підгір’я, передгір’я",,,,,,,,
18254,podgovarjati,"підмовляти, підбурювати",,,,,,,,
18255,podgovoriti,"підмовити, намовити",,,,,,,,
23892,podgr?ti,підігріти,,,,,,,,
23893,podgr?vati,підігрівати,,,,,,,,
20022,podgrupa,підгрупа,,,,,,,,
18256,podhod,підхід,,,,,,,,
18259,podhoditi (k),підходити (наближатися),,,,,,,,
18257,podhoditi,"підходити, бути відповідним, відповідати",,,,,,,,
5176,podimati,"здійснювати, робити, вживати",,,,,,,,
23241,podium,подіум,,,,,,,,
5177,podj?ti,"здійснити, зробити, взятися, вжити",,,,,,,,
20595,podkategorija,підкатегорія,,,,,,,,
35535,podkazka,"підказка, натяк",,,,,,,,
11099,podklad,"тло, фон, підкладка",,,,,,,,
32682,podkladati,підкладати,,,,,,,,
36904,podklju?ati s?,"приєднуватися, долучатися, прилучатися, підключатися",,,,,,,,
36898,podklju?ati,"приєднувати, долучати, підключати",,,,,,,,
36901,podklju?iti s?,"приєднатися, долучитися, прилучитися, підключитися",,,,,,,,
36895,podklju?iti,"приєднати, долучити, прилучити, підключити",,,,,,,,
453,podkopati,"підкопати, підрити",,,,,,,,
2199,podkopyvati,підкопувати,,,,,,,,
36826,podkova,підкова,,,,,,,,
32095,podkovati,підкувати,,,,,,,,
26778,podkovyvati,підковувати,,,,,,,,
20024,podkr?piti,"зміцнити, укріпити",,,,,,,,
20025,podkr?pjati,"зміцнювати, укріплювати",,,,,,,,
36595,podkryvje,гарышча,,,,,,,,
5791,podkup,"підкуп, хабар",,,,,,,,
10724,podkupiti,"підкупити, дати хабаря",,,,,,,,
10723,podkupovati,"підкуповувати, давати хабар",,,,,,,,
10725,podkupstvo,хабарництво,,,,,,,,
32683,podlagati,підкладати,,,,,,,,
18260,podle,"поруч, біля",,,,,,,,
15446,podlec,"негідник, підла людина",,,,,,,,
20596,podle?ati,"підлягати, підпадати",,,,,,,,
4493,podliti,полити,,,,,,,,
4492,podlivati,поливати,,,,,,,,
20598,podlivka,"підлива, підливка, соус",,,,,,,,
1115,podloga,підлога,,,,,,,,
20600,podloga,"основа, фундамент",,,,,,,,
32684,podlo?iti,підкласти,,,,,,,,
36245,podlo?ka dlja my?i,килимок для миші,,,,,,,,
36244,podlo?ka,"підкладка, постілка, килимок",,,,,,,,
18262,podly,підлий,,,,,,,,
20603,podm?niti,трохи змінити,,,,,,,,
20602,podm?njati,трохи змінювати,,,,,,,,
20027,podmet,предмет,,,,,,,,
36456,podmno?stvo,підмножина (матем.),,,,,,,,
34631,podmo?sky,підводний,,,,,,,,
33718,podnapisy,субтитри,,,,,,,,
18264,podnebje,клімат,,,,,,,,
33560,podnebje,піднебіння,,,,,,,,
18265,podnebne izm?ny,зміна клімату,,,,,,,,
18266,podnebny,кліматичний,,,,,,,,
20604,podnos,"таця, піднос",,,,,,,,
18267,podno?i??e,надир,,,,,,,,
10729,podnurjati,"занурювати, затопляти",,,,,,,,
14850,podoba,"схожість, подібність, подоба ",,,,,,,,
14851,podoba,"манера, спосіб",,,,,,,,
18268,podobati s?,подобатися,,,,,,,,
2404,podobno,"подібно, аналогічно, так само",,,,,,,,
3866,podobnos?,"подібність, схожість",,,,,,,,
1718,podobny,"подібний, схожий",,,,,,,,
33514,pododd?l,"підвідділ, підрозділ",,,,,,,,
34766,pod?jdti (k),підійти (наблизитися),,,,,,,,
36534,pod?jdti,"пасувати, підійти",,,,,,,,
34920,podok?nnik,підвіконня,,,,,,,,
10739,pod?lg,"згідно, за",,,,,,,,
36169,pod??va,підошва,,,,,,,,
16475,podpaliti,підпалити,,,,,,,,
15453,podpalja?,палій,,,,,,,,
16474,podpaljati,підпалювати,,,,,,,,
10743,podpalje?je,підпал,,,,,,,,
35657,podpazuha,пахва,,,,,,,,
10761,podpirany od,підтриманий (ким-небудь),,,,,,,,
1114,podpirati,підтримувати,,,,,,,,
36303,podpis,"підпис, автограф",,,,,,,,
3086,podpisati,підписати,,,,,,,,
10750,podpiska,"передплата, підписка",,,,,,,,
10751,podpisnik,"передплатник, підписант",,,,,,,,
1117,podpisyvati,підписувати,,,,,,,,
2296,podpor,"підтримка, опора",,,,,,,,
10758,podporiti,підтримати,,,,,,,,
21010,podporka,"опора, підпора",,,,,,,,
10759,podpornik,прибічник,,,,,,,,
10760,podporny,"що несе, підтримує",,,,,,,,
18271,podr?stka,дівчинка-підліток,,,,,,,,
18272,podr?st?k,"підліток, отрок, тинейджер",,,,,,,,
36445,podr?zd?l,підрозділ,,,,,,,,
33516,podr?zd?liti,розділити на частини,,,,,,,,
33517,podr?zd?ljati,розділяти на частини,,,,,,,,
33518,podr?zd?lje?je,підрозділ,,,,,,,,
22358,podr?diti,підпорядкувати,,,,,,,,
22360,podr?dny,"підлеглий, підвладний, підпорядкований",,,,,,,,
22359,podr??ati,підпорядковувати,,,,,,,,
21426,podrobnos?,"подробиця, деталь",,,,,,,,
35083,podrobny,"детальний, докладний, вичерпний",,,,,,,,
1116,podr??nik,"підручник, керівництво",,,,,,,,
10763,podr??ny,підручний,,,,,,,,
10764,podru?iti s?,"подружитися, потоваришувати, заприятелювати",,,,,,,,
6288,podsekreta?,"заступник міністра, заступник секретаря",,,,,,,,
10769,podslu?ati,підслухати,,,,,,,,
10767,podslu?iva?je,"підслуховування, прослуховування",,,,,,,,
10768,podslu?ivatelj,"підслуховувач, шпигун",,,,,,,,
22778,podslu?ivati,підслуховувати,,,,,,,,
5389,podsm?hati s?,"насміхатися, глумитися, сміятися (над ким-небудь)",,,,,,,,
5390,podsm?hn?ti s?,"поглумитися, посміятися (над ким-небудь)",,,,,,,,
21752,podstava,"підстава, основа, фундамент, опора",,,,,,,,
36145,podstavka na mylo,мильниця,,,,,,,,
10772,podstr?ka?je,"підбурювання, провокування",,,,,,,,
10774,podstr?katelj,"підбурювач, провокатор",,,,,,,,
5612,podstr?kati,"підбурювати, провокувати",,,,,,,,
4494,podstr?kn?ti,"підбурити, спровокувати",,,,,,,,
21959,podst?pati k,"підступати до, підходити до",,,,,,,,
21960,podst?piti k,"підступити до, підійти до",,,,,,,,
18273,podsv?domje,підсвідомість,,,,,,,,
10779,podsv?domo,підсвідомо,,,,,,,,
6220,podsv?domos?,підсвідомість,,,,,,,,
6221,podsv?domy,підсвідомий,,,,,,,,
35438,podtali?ka,блюдце,,,,,,,,
34623,podtekst,"підтекст, прихований зміст",,,,,,,,
36446,podtip,підтип,,,,,,,,
10783,podtiska?je,пригнічення,,,,,,,,
10782,podtiskati,пригнічувати,,,,,,,,
20029,podtiskn?ti,подавити,,,,,,,,
34627,#podton,підтекст,,,,,,,,
14860,podtrimati,підтримати,,,,,,,,
14861,podtrimyva?je,підтримка,,,,,,,,
14862,podtrimyvati,підтримувати,,,,,,,,
5267,podu?ka,подушка,,,,,,,,
17085,podvajati,подвоювати,,,,,,,,
35496,podval,"підвал, льох, погріб, пивниця",,,,,,,,
6014,podva?ati,підважувати,,,,,,,,
6016,podva?iti,підважити,,,,,,,,
22195,podv?zka,підв'язка,,,,,,,,
18274,podvig,"подвиг, героїчний вчинок",,,,,,,,
10788,podvisiti,"призупинити, заморозити (на якийсь час)",,,,,,,,
3142,podvodna lo?,"підводний човен, субмарина",,,,,,,,
10727,podvodnica,"субмарина, підводний човен",,,,,,,,
34629,podvodno t??e?je,"глибинна течія, підводна течія",,,,,,,,
23272,podvodny,підводний,,,,,,,,
17005,podvojiti,подвоїти,,,,,,,,
35564,podv?ga?je,"піддавання, наражання",,,,,,,,
22584,podv?gati,"наражати, піддавати",,,,,,,,
22585,podv?gn?ti,"піддати, наразити",,,,,,,,
16310,podzemje,"підземелля, підпілля",,,,,,,,
23573,podzemna voda,ґрунтові води,,,,,,,,
36655,podzemny sv?t,підземний світ,,,,,,,,
16308,podzemny,підземний,,,,,,,,
10741,podzirati,підозрювати,,,,,,,,
10742,podzirlivy,підозрілий,,,,,,,,
10740,#podzr?ny,підозрюваний,,,,,,,,
1770,podzr?ti,запідозрити,,,,,,,,
2093,podzr?vati,підозрювати,,,,,,,,
921,poema,"вірш, поема",,,,,,,,
16311,poet,поет,,,,,,,,
23714,poeti?ny,поетичний,,,,,,,,
20030,poezija,поезія,,,,,,,,
36041,pogar?ati,погіршувати,,,,,,,,
34386,pogladiti,"згладити, пригладити",,,,,,,,
34387,pogladiti,"погладити, приголубити",,,,,,,,
18276,pogl?v?k,ляпас,,,,,,,,
2405,pogl?d,погляд,,,,,,,,
3357,pogl?d,"вид, вигляд, огляд",,,,,,,,
10796,pogl?da?je vitrin,розглядання вітрин,,,,,,,,
10798,pogl?datelj vitrin,споглядач вітрин,,,,,,,,
10797,pogl?datelj,"спостерігач, глядач",,,,,,,,
5819,pogl?dati,"дивитися, спостерігати",,,,,,,,
31879,pogl?biti,поглибити,,,,,,,,
25654,pogl?bjati,поглиблювати,,,,,,,,
3868,pogoda,погода,,,,,,,,
18277,pog?ltn?ti s?lzy,проковтнути сльози,,,,,,,,
10800,pog?ltn?ti,"проковтнути, поглинути",,,,,,,,
18278,pogon,"гонитва, переслідування",,,,,,,,
18279,pogon,"поштовх, рушійна сила",,,,,,,,
10801,pogorno,піднесений,,,,,,,,
36042,pogor?iti,погіршити,,,,,,,,
36572,pogovoriti,поговорити,,,,,,,,
36368,pograni?je,"пограниччя, прикордоння",,,,,,,,
36444,pograni?ny,"прикордонний, приграничний",,,,,,,,
5664,pogrdlivy,"погордливий, зверхній, зневажливий, презирливий",,,,,,,,
35565,pogreb,"похорон, поховання",,,,,,,,
36498,pogrebati,ховати,,,,,,,,
36499,pogrebti,поховати,,,,,,,,
18282,pogr??iti,"помилитися, схибити",,,,,,,,
491,pogr??ka,помилка,,,,,,,,
21428,pogr?ziti,"занурити, втопити",,,,,,,,
21427,pogr??ati,"занурювати, топити",,,,,,,,
4308,pogynati,"гинути, помирати",,,,,,,,
4309,pogyn?ti,"загинути, померти",,,,,,,,
18284,pohme?je,похмілля,,,,,,,,
3661,pohod,"похід, піша екскурсія",,,,,,,,
18285,pohod,"похід, марш",,,,,,,,
23894,pohodka,прогулянка,,,,,,,,
18286,poho?e?je,"походження, джерело, генезис",,,,,,,,
32335,poho?e?je,"походження, родовід",,,,,,,,
36318,pohota,"похіть, хтивість, статевий потяг, жадання",,,,,,,,
23102,pohristijaniti,християнізувати,,,,,,,,
23101,pohristijanjati,християнізувати,,,,,,,,
29921,pohva,піхва,,,,,,,,
10813,pohvala,похвала,,,,,,,,
522,pohvaliti,похвалити,,,,,,,,
26040,pohva?ny,похвальний,,,,,,,,
10814,pohvaly,"вітання, поздоровлення",,,,,,,,
6153,pohybka,"похибка, помилка, хиба",,,,,,,,
10806,pohy?a?je,викрадення,,,,,,,,
4351,pohy?ati,викрадати,,,,,,,,
10808,pohy?enec,викрадений,,,,,,,,
4350,pohy?e?je,викрадення,,,,,,,,
10809,pohy?eny,викрадений,,,,,,,,
4352,pohytitelj,викрадач,,,,,,,,
4349,pohytiti,викрасти,,,,,,,,
18289,poiskati,пошукати,,,,,,,,
20031,poiskyvati,"шукати, розшукувати",,,,,,,,
29922,pojas,"пас, пасок, пояс",,,,,,,,
10817,pojaviti s?,"з'явитися, виникнути",,,,,,,,
16312,pojavjati s?,"з'являтися, виникати",,,,,,,,
10818,pojavje?je,"поява, виникнення",,,,,,,,
4027,pojdti,піти,,,,,,,,
20034,pojedin?k,поєдинок,,,,,,,,
3274,pojehati,поїхати,,,,,,,,
18291,poj?ti,"зрозуміти, осягнути, сприйняти",,,,,,,,
5005,poj??je,"поняття, уявлення, ідея, концепція",,,,,,,,
1917,pojezd,потяг,,,,,,,,
32703,pojiti,поїти,,,,,,,,
17006,pojma?je,"розуміння, сприйняття",,,,,,,,
18292,pojmati,"розуміти, сприймати",,,,,,,,
10828,poka,"поки, доки, допоки, аж поки",,,,,,,,
31968,pokaja?je,покаяння,,,,,,,,
31970,pokajati s?,"покаятися, розкаятися",,,,,,,,
1916,pokarati,покарати,,,,,,,,
35409,pokarati,"докорити, дорікнути, звинуватити",,,,,,,,
20035,pokarjati,"підкорювати, підпорядковувати",,,,,,,,
1915,pokazati,показати,,,,,,,,
20037,pokazny,"показовий, зразковий, демонстративний",,,,,,,,
1108,pokazyvati,показувати,,,,,,,,
32062,poker,покер (карти),,,,,,,,
10829,pokladati,"класти, накладати, викладати",,,,,,,,
32591,poklicati,"кликати, звати, звертатися до",,,,,,,,
32592,poklik,"заклик, звернення",,,,,,,,
36105,poklon,уклін,,,,,,,,
36591,pokloniti s?,"поклонитися, вклонитися",,,,,,,,
18294,pokoj,"спокій, тиша",,,,,,,,
35386,pokojnik,"небіжчик, покійник, мрець, померлий",,,,,,,,
35385,pokojny,"померлий, покійний, такий, що помер, загиблий",,,,,,,,
23115,pokoliko,оскільки,,,,,,,,
2431,pokolje?je,покоління,,,,,,,,
14847,pokoriti,"побороти, перемогти, захопити",,,,,,,,
20040,pokoriti,"покорити, завойовувати, підкорити, підпорядкувати",,,,,,,,
14846,pokorjeny,"покорений, переможений, скорений",,,,,,,,
5028,pokornos?,"покірність, покора, покірливість, смиренність",,,,,,,,
5026,pokorny,"покірний, покірливий, смиренний",,,,,,,,
18296,pokositi,"покосити, викосити, скосити",,,,,,,,
23895,pokr?ati ramenami,знизувати плечима,,,,,,,,
21429,pokr?iti ramenami,знизати плечима,,,,,,,,
18297,pokrestiti,"похрестити, охрестити ",,,,,,,,
10838,pokrom?,"крім того, до того ж, між тим, поза тим, додатково, на додаток",,,,,,,,
14867,pokr?vnik,родич,,,,,,,,
6158,pokr?vnos?,спорідненість,,,,,,,,
6154,pokr?vny,споріднений,,,,,,,,
1769,pokryti,покрити,,,,,,,,
18298,pokry?je,покриття,,,,,,,,
523,pokryv,"покрівля, дах, покрив, стріха",,,,,,,,
4506,pokryva,ковдра,,,,,,,,
29926,pokryvalo,"покрив, покривало",,,,,,,,
158,pokryvati,покривати,,,,,,,,
32114,pokupka,"купівля, закуп",,,,,,,,
18299,pokus,"експеримент, дослід, випробування",,,,,,,,
23896,pokusiti,спробувати,,,,,,,,
23897,pokusiti,спокусити,,,,,,,,
347,poku?ati,спокушати,,,,,,,,
23898,poku?ati,"намагатися, пробувати",,,,,,,,
20043,poku?e?je na n??ije ?i?je,замах на чиєсь життя,,,,,,,,
1172,poku?e?je,спокуса,,,,,,,,
23309,poku?e?je,"спроба, намагання",,,,,,,,
3218,"pol-, polu-","пів-, напів-",,,,,,,,
1351,pol,половина,,,,,,,,
32331,pol,стать,,,,,,,,
21012,pola,"пола, поділ",,,,,,,,
2843,polabsky,полабський,,,,,,,,
36851,polakovati,залакувати,,,,,,,,
23606,polarizacija,поляризація,,,,,,,,
10847,polarno sija?je,полярне сяйво,,,,,,,,
1514,polarny,полярний,,,,,,,,
10850,poldenj,полудень,,,,,,,,
36327,polder,польдер,,,,,,,,
21014,poldnik,меридіан,,,,,,,,
36203,pol?no,поліно,,,,,,,,
10851,polet,політ,,,,,,,,
2921,polet?ti,полетіти,,,,,,,,
1352,pol?v,ліворуч,,,,,,,,
5284,polica,полиця,,,,,,,,
2836,policija,поліція,,,,,,,,
2206,policijnik,"поліцейський, поліціянт, поліціант, співробітник поліції",,,,,,,,
10855,policijny,поліційний,,,,,,,,
10857,polirati,"полірувати, шліфувати",,,,,,,,
18300,politbjuro,політбюро,,,,,,,,
23607,politeizm,"політеїзм, багатобожжя",,,,,,,,
23772,politi,полити,,,,,,,,
373,politi?ny,політичний,,,,,,,,
853,politik,політик,,,,,,,,
1950,politika,політика,,,,,,,,
23636,politologija,політологія,,,,,,,,
23771,polivati,поливати,,,,,,,,
20605,polivka,"суп, юшка",,,,,,,,
1869,Poljak,поляк,,,,,,,,
3671,poljana,"галявина, лука",,,,,,,,
3670,poljanka,"галявинка, лучка",,,,,,,,
3614,polje,поле,,,,,,,,
28406,poljny klen,клен польовий,,,,,,,,
36139,poljny konik,коник,,,,,,,,
16918,poljny,польовий,,,,,,,,
2844,Poljska,Польща,,,,,,,,
2935,poljsky,польський,,,,,,,,
10889,poljzovati,"використовувати, вживати",,,,,,,,
14872,p?lk,полк,,,,,,,,
1207,p?lkovnik,полковник,,,,,,,,
1082,p?lniti,наповнювати,,,,,,,,
3799,p?lno,"повністю, зовсім, цілком",,,,,,,,
5257,polno?,північ,,,,,,,,
10867,p?lnol?tnos?,повноліття,,,,,,,,
21003,p?lnol?tny,повнолітній,,,,,,,,
18301,p?lnolu?je,"повня, повний місяць, місяць у повні",,,,,,,,
10868,p?lnomo?je,повноваження,,,,,,,,
18302,p?lnomo?nik,"уповноважений, повноважний представник",,,,,,,,
36883,p?lny nad?je,!сподіваючись (сподіваючись),,,,,,,,
3141,p?lny,повний,,,,,,,,
17007,polovica,половина,,,,,,,,
35127,polovi?ny,"половинний, половинчастий",,,,,,,,
3232,polovina,половина,,,,,,,,
21015,polovnik,"половинщик, здольщик",,,,,,,,
3501,polo?e?je,"положення, позиція, ситуація",,,,,,,,
10875,polo?eny,"розташований, розміщений",,,,,,,,
1284,polo?iti,"покласти, розмістити, розташувати",,,,,,,,
4699,polu?ati,отримувати,,,,,,,,
4700,polu?iti,отримати,,,,,,,,
5259,polud?je,полудень,,,,,,,,
3260,poluostrov,півострів,,,,,,,,
10888,poluostrovny,півострівний,,,,,,,,
20044,polus,полюс,,,,,,,,
35842,polusamogl?ska,півголосний (звук),,,,,,,,
35361,poluvojenny,"воєнізований, напіввійськовий",,,,,,,,
18304,p?lzati,повзати,,,,,,,,
36045,p?lzavica,"ліана, в'юн, повзуча рослина",,,,,,,,
18306,p?lzti,повзти,,,,,,,,
36044,p?lz??a r?stlina,"повзуча рослина, ліана, в'юн",,,,,,,,
18303,p?l?,"равлик, слимак",,,,,,,,
2205,pomagati,"допомагати, сприяти",,,,,,,,
14873,pomalo,"помалу, повільно, поволі",,,,,,,,
14874,pomaly,повільний,,,,,,,,
4344,pomaran?a,"апельсин, помаранча",,,,,,,,
10893,pomaran?evy,"апельсиновий, помаранчевий",,,,,,,,
32232,pomazati,помазати,,,,,,,,
36069,pomelo,"помело, помпельмус, шеддок (фрукт)",,,,,,,,
20611,pom?stiti,"помістити, поставити, розмістити",,,,,,,,
23249,pom??any,"змішаний, перемішаний",,,,,,,,
20609,pom???ati,"поміщати, розміщувати",,,,,,,,
36780,pom???e?je,приміщення,,,,,,,,
36476,pomfritky,картопля фрі,,,,,,,,
1283,pomidor,"помідор, томат",,,,,,,,
23857,pomilova?je,"помилування, пробачення",,,,,,,,
23855,pomilovati,"помилувати, пробачити",,,,,,,,
1745,pomimo,"незважаючи на, всупереч, опріч",,,,,,,,
20655,pomiriti,"помирити, примирити",,,,,,,,
36037,pomirje?je,примирення,,,,,,,,
570,pomn?ti,пам'ятати,,,,,,,,
29940,pomnik,"пам'ятник, монумент, меморіал",,,,,,,,
3945,pomo?,"допомога, сприяння",,,,,,,,
5831,pomo?nik,"помічник, асистент",,,,,,,,
5834,pomo?nos?,корисність,,,,,,,,
100,pomo?ny,"корисний, допоміжний",,,,,,,,
2229,pomogti,"допомогти, посприяти",,,,,,,,
585,pomo?sky,"померанський, поморський",,,,,,,,
