id,isv,translations,helperWords,match,Δmin,Δavg,Δmax,Rmin,Rmax,comments
29621,oskopiti,"оскопить, кастрировать",,C,,,,,,
29623,oskubati,общипать (перья),,!N,,,,,,
34592,oskubyvati,ощипывать (перья),,!H,,,,,,
34608,oskųdno,"скудно, негусто, плохо",,!C,,,,,,
34611,oskųdnosť,"скудность, нехватка",,!C,,,,,,
34602,oskųdny,"скудный, редкий, недостаточный, бедный, нищий",,!C,,,,,,
29627,oskvŕnitelj,осквернитель,,C,,,,,,
33472,oskvŕniti,"осквернить, запятнать, оскорбить",,C,,,,,,
33470,oskvŕnjati,"осквернять, запятнывать, оскорблять",,C,,,,,,
29626,oskvŕnjenıje,осквернение,,C,,,,,,
29629,oslaběti,"ослабеть, ослабнуть",,C,,,,,,
4670,oslabiti,"ослабить, лишить силы",,C,,,,,,
14815,oslabiti,"уменьшить, ослабить",,C,,,,,,
4669,oslabjati,"ослаблять, лишать силы",,C,,,,,,
14816,oslabjati,"уменьшать, ослаблять",,C,,,,,,
10290,oslabjenıje,ослабление,,!C,,,,,,
1052,oslabjeny,ослабленный,,!C,,,,,,
10292,oslåditi,подсластить,,!H,,,,,,
29635,oslę,ослёнок,,!N,,,,,,
29636,oslěpiti,ослепить,,C,,,,,,
29637,oslěpjati,ослеплять,,C,,,,,,
29638,oslěpjenıje,ослепление,,!C,,,,,,
29639,oslěpnųti,ослепнуть,,C,,,,,,
29640,oslica,"ослиха, ослица",,C,,,,,,
18153,osložnjenıje,"осложнение, сложность",,C,,,,,,
314,osm,восемь,,!H,,,,,,
35345,osmansky,"османский, оттоманский",,C,,,,,,
29646,osmažiti,обжарить,,!H,,,,,,
2970,osmdesęt,восемьдесят,,!C,,,,,,
10283,osmdesęty,восьмидесятый,,!H,,,,,,
10991,osměliti,"подзадорить, ободрить",,!N,,,,,,
29649,osměliti sę,"осмелиться, отважиться",,C,,,,,,
16317,osměljati,"подзадоривать, ободрять",,!N,,,,,,
34569,osměljati sę,"осмеливаться, отваживаться",,!H,,,,,,
29650,osmerka,"восьмёрка, группа восьми",,!C,,,,,,
16435,osmero,восьмеро,,!C,,,,,,
10296,osmina,одна восьмая,,!N,,,,,,
16462,osmka,восьмёрка,,!H,,,,,,
108,osmnadsęť,восемнадцать,,!H,,,,,,
15424,osmnadsętina,одна восемнадцатая,,!N,,,,,,
16465,osmnadsęty,восемнадцатый,,!H,,,,,,
29653,osmoliti,"осмолить, просмолить",,C,,,,,,
36136,ośmonog,осьминог,,!C,,,,,,
2838,"osmsòt, osmsto",восемьсот,,!H,,,,,,
2824,osmy,восьмой,,!N,,,,,,
29656,osněžiti,"заснежить, покрыть снегом",,!H,,,,,,
2049,osnova,"основание, база",,!H,,,,,,
29658,osnova,основа слова,,!N,,,,,,
29659,osnova,"основа, основная часть",,C,,,,,,
29660,osnovanıje,"учреждение, основание, создание",,C,,,,,,
18156,osnovany na,основанный на,,C,,,,,,
10304,osnovatelj,основатель,,C,,,,,,
2938,osnovateljny,учредительный,,!H,,,,,,
2115,osnovati,"основать, заложить",,C,,,,,,
29663,osnovati,"основать, сделать на основе чего-либо",,C,,,,,,
18158,osnovno,"в основном, в основе",,!H,,,,,,
2831,osnovny,"основной, базовый, фундаментальный",,C,,,,,,
13,osnovyvati,"основывать, учреждать",,C,,,,,,
2210,osoba,"лицо, персона, человек",,!N,,,,,,
5080,osoblivo,"особенно, конкретно, в частности",,!H,,,,,,
20008,osoblivosť,"особенность, частность",,!H,,,,,,
5747,osoblivy,"особенный, особый, специфичный, частный",,!H,,,,,,
10320,osobna pomsta,"личная вендетта, личная месть",,!N,,,,,,
10312,osobna potrėba,"личная потребность, частное использование",,!N,,,,,,
10314,osobna vojna,личная война,,!H,,,,,,
10315,osobnik,индивидуалист,,!N,,,,,,
4293,osobno,"лично, персонально",,!N,,,,,,
10317,osobnosť,"личность, индивидуальность",,!N,,,,,,
4292,osobny,"личный, персональный",,!N,,,,,,
29668,osobny aùtomobil,легковой автомобиль,,!H,,,,,,
10319,osobny kompjuter,персональный компьютер,,!H,,,,,,
16992,osobny zaimennik,личное местоимение,,!N,,,,,,
29670,osoliti,посолить,,!C,,,,,,
29612,osòt,чертополох,,!N,,,,,,
18163,osòvrėmenniti,"модернизировать, осовременить",,C,,,,,,
18159,osòvrėmennjati,"модернизировать, осовременивать",,!C,,,,,,
18161,osòvrėmennjenıje,модернизация,,!N,,,,,,
21999,ospa,оспа,,C,,,,,,
32547,osråmiti,"обесчестить, посрамить",,!C,,,,,,
32548,osråmiti,"опозорить, скомпрометировать",,!H,,,,,,
29675,osrėdòk,"центр, середина",,!N,,,,,,
29686,osť,ость,,C,,,,,,
16993,ostaly,остальной,,!C,,,,,,
29676,ostanky,"остатки, реликвии",,!H,,,,,,
29677,ostarěti,постареть,,!C,,,,,,
466,ostati,остаться,,!H,,,,,,
3297,ostatny,остальной,,!C,,,,,,
1918,ostatòk,"остаток, пережиток, реликвия, реликт",,C,,,,,,
2834,ostavati,оставаться,,!C,,,,,,
825,ostaviti,"оставить, бросить, покинуть",,C,,,,,,
21739,ostaviti,"завещать, оставить (в наследство)",,C,,,,,,
505,ostavjati,"оставлять, бросать, покинуть",,C,,,,,,
21738,ostavjati,"завещать, оставлять (в наследство)",,C,,,,,,
10330,ostavjenıje,оставление,,!C,,,,,,
3201,ostavjeny,"оставленный, покинутый",,!C,,,,,,
29683,ostavka,"отставка, выход на пенсию",,!C,,,,,,
3480,ostråžno,осторожно,,C,,,,,,
10342,Ostråžno!,Осторожно!,,C,,,,,,
29688,ostråžnosť,осторожность,,C,,,,,,
3478,ostråžny,осторожный,,C,,,,,,
18167,ostrėgati,"предостерегать, остерегать, предупреждать",,!C,,,,,,
29691,ostrėgati sę,"остерегаться, опасаться, быть осторожным",,C,,,,,,
18166,ostrėgti,"предостеречь, предупредить",,!N,,,,,,
23090,ostrėženıje,"предупреждение, предостережение",,!H,,,,,,
31999,ostriga,устрица,,!H,,,,,,
29693,ostrigati,"остригать, подстригать",,C,,,,,,
5024,ostrigti,"остричь, подстричь",,!H,,,,,,
32892,ostriti,"точить, заострять, острить",,C,,,,,,
29697,ostriženıje,стрижка,,!H,,,,,,
4499,ostrıje,лезвие,,!N,,,,,,
10339,ostro,остро,,C,,,,,,
29698,ostroga,шпора,,!N,,,,,,
18168,ostroumıje,остроумие,,C,,,,,,
2044,ostrov,остров,,C,,,,,,
10341,Ostrov Man,Остров Мэн,,!C,,,,,,
29700,"ostrovjan, ostrovjanin",островитянин,,!C,,,,,,
29702,ostrugati,"обстрогать, обстругать, острогать, остругать",,C,,,,,,
947,ostry,острый,,C,,,,,,
29713,ostuditi,остудить,,C,,,,,,
29715,osųd,осуждение,,!N,,,,,,
7,osųđati,"осуждать, приговаривать",,C,,,,,,
32550,osųđenıje,осуждение,,C,,,,,,
2036,osųditi,"осудить, приговорить",,C,,,,,,
29718,osušati,осушать,,C,,,,,,
29719,osušiti,осушить,,C,,,,,,
34655,osvajati,"освоить, овладеть",,!H,,,,,,
34657,osvajati,"осваивать, овладевать",,!H,,,,,,
15709,osvatiti sę,"жениться, пожениться",,!N,,,,,,
29721,osvěćati,освещать,,C,,,,,,
32355,osvęćati,освящать,,C,,,,,,
29722,osvěćenıje,освещение,,C,,,,,,
29724,osvětiti,осветить,,C,,,,,,
29723,osvętiti,освятить,,C,,,,,,
10354,osvětliti,осветить,,!C,,,,,,
10357,osvětljati,освещать,,!H,,,,,,
34650,osvětljenıje,освещение,,!C,,,,,,
18169,osvěžati,освежать,,C,,,,,,
18171,osvěžiti,освежить,,C,,,,,,
450,osvobađati,"освобождать, вызволять",,!C,,,,,,
18175,osvobađati sę,освобождаться,,C,,,,,,
29729,osvobođenıje,освобождение,,C,,,,,,
881,osvoboditi,"освободить, вызволить",,C,,,,,,
18178,osvoboditi sę,освободиться,,C,,,,,,
18179,osvoboditi sę od,избавиться от,,!N,,,,,,
29730,osvojiti,"освоить, овладеть",,C,,,,,,
34654,osvojiti,"покорить, заполучить, освоить",,C,,,,,,
22000,osypky,корь,,!N,,,,,,
10364,otcevska ljubòv,"отцовская любовь, отеческая любовь",,!C,,,,,,
6024,otcevsky,отцовский,,!C,,,,,,
29737,otčim,отчим,,C,,,,,,
4268,otčina,"отчизна, родина",,!C,,,,,,
2048,otèc,отец,,C,,,,,,
2046,otèčstvo,"отечество, родина",,!C,,,,,,
6137,otęgčati,"усложнять, осложнять, отягчать",,C,,,,,,
6138,otęgčati,"мешать, препятствовать",,!N,,,,,,
6140,otęgčiti,"усложнить, осложнить, отягчить",,C,,,,,,
6141,otęgčiti,"помешать, воспрепятствовать",,!N,,,,,,
29743,oteliti sę,отелиться,,C,,,,,,
18181,otěniti,"бросить тень, затенить",,!H,,,,,,
18180,otěnjati,"бросать тень, затенять",,!H,,,,,,
5967,otęženıje,"бремя, нагрузка",,!N,,,,,,
5968,otęženy,обременённый,,!N,,,,,,
6285,otišati,"заглушать, успокаивать",,!N,,,,,,
6286,otišiti,"заглушить, успокоить",,!N,,,,,,
22073,otok,отёк,,!C,,,,,,
2823,otrava,"отрава, яд",,C,,,,,,
29752,otravitelj,отравитель,,C,,,,,,
3779,otraviti,отравить,,C,,,,,,
3777,otravjati,отравлять,,C,,,,,,
29751,otravjenıje,отравление,,!C,,,,,,
29754,otravny,"ядовитый, отравляющий, токсичный",,!H,,,,,,
34957,otręsati,отряхивать,,!H,,,,,,
34958,otręsti,отряхнуть,,!N,,,,,,
29758,otrėzvěti,"отрезветь, протрезветь",,C,,,,,,
29759,otrėzviti,отрезвить,,C,,,,,,
34674,otrėzvjati,отрезвлять,,C,,,,,,
1066,otrųby,отруби,,!C,,,,,,
6144,otrudniti,"осложнить, усложнить",,!H,,,,,,
6143,otrudnjati,"осложнять, усложнять",,!H,,,,,,
10381,otrudnjenıje,"осложнение, сложность",,!H,,,,,,
34693,otųpělosť,"онемение, оцепенение, вялость, апатия",,!N,,,,,,
34687,otųpěly,"онемелый, оцепенелый, ошеломлённый, вялый, апатичный",,!H,,,,,,
29767,otųpěti,"отупеть, притупиться",,C,,,,,,
29768,otųpiti,"притупить, затупить",,!H,,,,,,
34698,otųpjati,"притуплять, затуплять",,!H,,,,,,
2399,otvarjati,"открывать, отворять",,!C,,,,,,
3662,otvor,отверстие,,!N,,,,,,
2037,otvoriti,"открыть, отворить",,C,,,,,,
1056,otvorjeny,"открытый, отворённый",,!C,,,,,,
10095,otvorjeny parašut,раскрытый парашют,,!H,,,,,,
10094,otvorjeny tenisny čempionat,открытый чемпионат по теннису,,!N,,,,,,
29770,otvŕděti,"отвердеть, затвердеть",,C,,,,,,
10387,ov,этот,,!N,,,,,,
890,ov’plyvniti,"повлиять, воздействовать",,!N,,,,,,
2828,ov’plyvnjati,"влиять, воздействовать",,!N,,,,,,
10388,ovako,"так, таким образом",,!N,,,,,,
19579,ovaky,"такой, такого типа",,!H,,,,,,
34986,ovaľny,овальный,,C,,,,,,
19563,ovamo,сюда,,!N,,,,,,
628,ovca,овца,,C,,,,,,
32023,ovčaŕ,пастух,,!N,,,,,,
20009,ovčarnja,"овчарня, загон для овец",,C,,,,,,
32024,ovčaŕsky pes,овчарка,,!N,,,,,,
14821,ovde,"здесь, тут",,!N,,,,,,
32942,ovdověly,"вдовый, овдовевший",,!C,,,,,,
29773,ovdověti,овдоветь,,C,,,,,,
29774,ovějati,"овеять, обдуть, обдать",,C,,,,,,
28986,ovějivati,"овевать, обдувать",,!C,,,,,,
29775,Ovèn,Овен (зодиак),,C,,,,,,
29776,ovèn,баран,,!N,,,,,,
18183,ověnčati,увенчивать,,!H,,,,,,
18184,ověnčiti,увенчать,,!H,,,,,,
10391,ověriti,"подтвердить, заверить, удостоверить",,!H,,,,,,
10392,ověrjati,"подтверждать, заверять, удостоверять",,!H,,,,,,
10390,ověrjeny,"подтверждённый, заверенный, удостоверенный",,!H,,,,,,
912,ovès,овёс,,C,,,,,,
20012,ovinųti,"завернуть, обернуть, обмотать",,!H,,,,,,
20010,ovivati,"заворачивать, оборачивать, обматывать",,!N,,,,,,
22493,ovladnųti,"захватить, завладеть",,!H,,,,,,
22494,ovladnųti,"овладеть, освоить",,!H,,,,,,
22489,ovladyvati,"захватывать, завладевать",,!H,,,,,,
22491,ovladyvati,"овладевать, осваивать",,!C,,,,,,
29783,ovŀgnųti,"намокнуть, отсыреть, увлажниться",,!H,,,,,,
2827,ovoć,"фрукт, плод",,!N,,,,,,
19525,"ovògda, ovògdy","тогда, потом",,!H,,,,,,
19582,ovoliko,"столько, так много",,!H,,,,,,
19590,ovoliky,"настолько большой, такой по величине",,!N,,,,,,
29784,ovoščiti,навощить,,!H,,,,,,
36051,ovråtnik,воротник,,!C,,,,,,
19547,ovųdy,"сюда, этим путём",,!N,,,,,,
34715,ozdabjati,"украшать, разукрашивать",,!N,,,,,,
29788,ozdoba,"украшение, декор, орнамент",,!N,,,,,,
29789,ozdobiti,"украсить, разукрасить",,!N,,,,,,
36544,ozdobny,декоративный,,!N,,,,,,
29790,ozdråvěti,"выздороветь, вылечиться, поправиться",,!C,,,,,,
10400,ozdråviti,"оздоровить, вылечить",,C,,,,,,
10401,ozdravjati,"оздоровлять, оздоравливать, лечить",,!C,,,,,,
10402,ozdravjenıje,"лечение, терапия",,!N,,,,,,
36819,ozdråvnica,"здравница, дом отдыха, санаторий",,!C,,,,,,
29792,ozębti,"озябнуть, застыть, замёрзнуть",,!H,,,,,,
29793,ozeleniti,озеленить,,C,,,,,,
29794,ozelenjati,озеленять,,C,,,,,,
10405,ozemisko,территориально,,!N,,,,,,
10404,ozemisky,территориальный,,!N,,,,,,
10403,ozemja,территория,,!N,,,,,,
29812,oženiti,"женить, поженить",,!C,,,,,,
3400,oženiti sę,жениться,,!C,,,,,,
3401,oženjeny,женатый,,!H,,,,,,
29795,ozimina,"озимь, озимая культура",,!N,,,,,,
29796,ozimy,озимый,,C,,,,,,
29815,ožiti,ожить,,C,,,,,,
29816,oživati,оживать,,C,,,,,,
29818,oživiti,оживить,,C,,,,,,
36452,oživjati,оживлять,,C,,,,,,
14822,oživjeno,"оживлённо, живо",,!C,,,,,,
14823,oživjeny,"оживлённый, живой",,!C,,,,,,
29799,ozlobiti,"озлобить, разозлить",,C,,,,,,
36859,ozlobiti sę,озлобиться,,C,,,,,,
29800,ozlobjenıje,"озлобление, злость",,!C,,,,,,
29820,ožŀtěti,пожелтеть,,!C,,,,,,
1069,označati,"обозначать, означать, подразумевать",,C,,,,,,
10414,označati,"обозначать, маркировать",,!C,,,,,,
22862,označati,"указывать, показывать",,!N,,,,,,
10413,označenıje,"обозначение, отметка, метка",,!C,,,,,,
18192,označeny,"обозначенный, отмеченный, промаркированный",,!H,,,,,,
1070,označiti,"обозначить, назвать, дать определение",,!C,,,,,,
18194,označiti,"обозначить, промаркировать",,!C,,,,,,
22863,označiti,"указать, показать",,!N,,,,,,
22864,oznaka,"знак, значок, признак",,!H,,,,,,
29807,oznamenovati,"отпраздновать, отметить, ознаменовать",,C,,,,,,
34735,oznamenovati,"ознаменовать, обозначить, означить",,C,,,,,,
34736,oznamenovyvati,"праздновать, отмечать, ознаменовывать",,C,,,,,,
34737,oznamenovyvati,"знаменовать, обозначать, означать",,!H,,,,,,
22861,oznaniti,"объявлять, оглашать, оповещать",,!N,,,,,,
22860,oznanjati,"объявить, огласить, оповестить",,!N,,,,,,
32847,ozon,озон,,C,,,,,,
32849,ozonovy sloj,озоновый слой,,C,,,,,,
29821,ožrėbiti sę,ожеребиться,,!C,,,,,,
29810,ozvěrěti,озвереть,,!C,,,,,,
10418,pa,"и, да, а, но",,!H,,,,,,
18195,pacient,пациент,,C,,,,,,
29824,pad,случай,,!N,,,,,,
20970,padalina,падаль,,!H,,,,,,
1771,padati,падать,,C,,,,,,
261,padež,падеж (грам.),,C,,,,,,
20971,padųčnica,"эпилепсия, падучая болезнь",,!N,,,,,,
32134,pajac,"шут, паяц, фигляр",,C,,,,,,
3447,paket,пакет,,C,,,,,,
1063,Pakistan,Пакистан,,C,,,,,,
22766,pakistansky,пакистанский,,C,,,,,,
5471,pakovati,паковать,,C,,,,,,
1058,pala,"палка, трость",,!C,,,,,,
2830,palac,дворец,,!N,,,,,,
31750,palačinka,блин,,!N,,,,,,
1842,palata,палата (учреждение),,C,,,,,,
1841,palatalizacija,палатализация,,C,,,,,,
23305,palatka,"палатка, шатёр",,C,,,,,,
35434,palèc,дюйм,,!N,,,,,,
2825,palestinsky,палестинский,,C,,,,,,
2829,paliti,жечь,,!N,,,,,,
14826,paliti,курить,,!N,,,,,,
2826,palivo,"топливо, горючее",,!H,,,,,,
944,paljto,пальто,,C,,,,,,
29827,palka,"палка, дубина",,C,,,,,,
16040,palma,пальма,,C,,,,,,
36159,palmeta,пальметта,,!C,,,,,,
1961,pamęť,память,,C,,,,,,
1960,pamętati,помнить,,!N,,,,,,
4117,pamętnik,"монумент, памятник, мемориал",,C,,,,,,
10438,pamętny,"памятный, незабываемый",,C,,,,,,
35182,pamflet,памфлет,,C,,,,,,
350,pan,"пан, господин",,C,,,,,,
35932,panaceja,панацея,,C,,,,,,
22464,Panama,Панама,,C,,,,,,
22465,panamsky,панамский,,C,,,,,,
23261,pančoha,чулок,,!N,,,,,,
29832,pancyŕ,"панцирь, броня",,!C,,,,,,
4501,pancyrovoz,броневик,,!N,,,,,,
36272,panda,панда,,C,,,,,,
10444,panel orųdıj,панель инструментов,,!N,,,,,,
2359,pani,"пани, госпожа",,C,,,,,,
20014,panika,паника,,C,,,,,,
18197,paniker,паникёр,,C,,,,,,
35049,panorama,панорама,,C,,,,,,
16996,panslavist,панславист,,C,,,,,,
16997,panslavističny,панславистский,,!C,,,,,,
16998,panslavizm,панславизм,,C,,,,,,
23143,pantofle,тапочки,,!N,,,,,,
1356,papa,"римский папа, папа, понтифик",,C,,,,,,
36067,papaja,папайя,,!C,,,,,,
506,papir,бумага,,!N,,,,,,
35315,papirny,бумажный,,!N,,,,,,
32614,papirus,папирус,,C,,,,,,
29838,papka,папка,,C,,,,,,
1075,papråť,папоротник,,!H,,,,,,
35460,paprika,паприка,,C,,,,,,
6109,Papua Nova Gvineja,Папуа-Новая Гвинея,,C,,,,,,
23144,papuče,тапочки,,!N,,,,,,
4570,papugaj,попугай,,!C,,,,,,
2257,para,"пара, двое, чета",,C,,,,,,
4993,para,пар,,!H,,,,,,
18200,para prikladov,пара примеров,,!H,,,,,,
29842,parada,парад,,!C,,,,,,
16999,paradigm,парадигма,,!C,,,,,,
29843,paradny kostjum,парадный костюм,,C,,,,,,
543,paradoks,парадокс,,C,,,,,,
2377,paradoksaľny,парадоксальный,,C,,,,,,
35421,parafija,приход (церковный),,!N,,,,,,
15522,paragraf,параграф,,C,,,,,,
22442,Paragvaj,Парагвай,,C,,,,,,
22443,paragvajsky,парагвайский,,C,,,,,,
23206,paralela,параллель,,!C,,,,,,
23207,paraleľny,параллельный,,C,,,,,,
29848,paraliza,паралич,,!H,,,,,,
16790,paralizovati,парализовать,,C,,,,,,
35933,parametr,параметр,,C,,,,,,
29849,parapet,"парапет, бруствер",,C,,,,,,
4066,parašut,парашют,,!C,,,,,,
29851,parašutist,парашютист,,!C,,,,,,
23773,paravan,"экран, ширма",,!N,,,,,,
1820,parazit,паразит,,C,,,,,,
29855,parazitizm,паразитизм,,C,,,,,,
29856,parazitny,"паразитный, паразитический",,C,,,,,,
29857,parazitovati,паразитировать,,C,,,,,,
23876,parfum,"парфюм, духи",,!C,,,,,,
23877,parfumovati,"душить, опрыскивать духами",,!N,,,,,,
36723,parfumovati sę,душиться (духами),,!N,,,,,,
29859,pariti,"парить, ошпаривать, варить на пару",,C,,,,,,
18201,Pariž,Париж,,C,,,,,,
4906,parižsky,парижский,,C,,,,,,
32408,park,парк,,C,,,,,,
32409,parkovati,парковать,,C,,,,,,
32410,parkovati sę,парковаться,,C,,,,,,
32411,parkovišče,"парковка, автостоянка",,!H,,,,,,
1185,parlament,парламент,,C,,,,,,
35061,parlamentarny,парламентский,,!C,,,,,,
23635,parna mašina,паровой двигатель,,!N,,,,,,
33231,parno čislo,чётное число,,!H,,,,,,
29861,parny,чётный,,!H,,,,,,
29863,parny,паровой,,!H,,,,,,
36702,parny valec,паровой каток,,!N,,,,,,
35218,parodija,пародия,,C,,,,,,
35422,parohija,приход (церковный),,!N,,,,,,
10456,parola,пароль,,!C,,,,,,
22413,parovoz,"паровоз, локомотив",,C,,,,,,
32036,paršivy,"паршивый, отвратительный",,C,,,,,,
17000,particip,причастие,,!N,,,,,,
2994,partija,партия,,C,,,,,,
23452,partitura,партитура,,C,,,,,,
2911,partner,партнёр,,C,,,,,,
36090,partnerka,партнёрша,,!C,,,,,,
5161,partnerstvo,партнёрство,,C,,,,,,
18202,pas,"пояс, ремень",,!N,,,,,,
36621,pasaž,пассаж (фрагмент),,!C,,,,,,
36622,pasaž,"пассаж (здание), галерея",,!C,,,,,,
3005,pasažer,пассажир,,!H,,,,,,
2906,pasažersky,пассажирский,,!C,,,,,,
36710,pasians,пасьянс (игра),,!H,,,,,,
2400,pasivny,пассивный,,!C,,,,,,
5264,pasport,паспорт,,C,,,,,,
20972,pasť,ловушка,,!N,,,,,,
5015,pasti,"пасть, упасть",,C,,,,,,
5017,pasti,пасти (напр. свиней),,C,,,,,,
32945,pasti sę,пастись,,!C,,,,,,
20975,pastuh,пастух,,C,,,,,,
20978,pastva,"стая, стадо, орава, паства",,C,,,,,,
20979,pastvišče,пастбище,,!C,,,,,,
20980,pastyŕ,"пастырь, пастор",,C,,,,,,
20981,pastyŕ,пастух,,!H,,,,,,
36302,pat,пат (безвыходное положение),,C,,,,,,
23769,patent,патент,,C,,,,,,
35680,patriarh,патриарх,,C,,,,,,
35681,patriarhat,патриархат,,C,,,,,,
35461,patriot,патриот,,C,,,,,,
35462,patriotičny,"патриотичный, патриотический",,C,,,,,,
35463,patriotizm,патриотизм,,C,,,,,,
20015,patronizovati,покровительствовать,,!N,,,,,,
10465,pauza,"пауза, перерыв",,C,,,,,,
10466,pauzovati,"прерываться, делать перерыв",,!N,,,,,,
33651,pav,павлин,,!N,,,,,,
23097,pavian,"павиан, бабуин",,C,,,,,,
10467,pavųčina,паутина,,!C,,,,,,
10469,pavųčıja niť,паучья нить,,C,,,,,,
431,pavųk,паук,,C,,,,,,
1697,pazduha,пазуха,,!C,,,,,,
35316,pazigrafija,пазиграфия,,C,,,,,,
2842,pčela,пчела,,C,,,,,,
29868,pčelaŕ,"пчеловод, бортник",,!N,,,,,,
36029,pčelaŕstvo,"пчеловодство, бортничество",,!H,,,,,,
29869,pčeliny,пчелиный,,C,,,,,,
29871,pčelıji,"пчелиный, пчелы",,!H,,,,,,
29870,pčeľnik,"пасека, пчельник",,C,,,,,,
20983,peć,"печь, духовка",,C,,,,,,
14829,pečenj,печень,,C,,,,,,
278,pečęť,"печать, штамп",,!C,,,,,,
23616,pečętaŕ,принтер,,!N,,,,,,
23609,pečętaŕstvo,"печать, печатание",,!N,,,,,,
2358,pečętati,печатать,,!C,,,,,,
18203,pečivo,"выпечка, хлеб, хлебо-булочные изделия",,!N,,,,,,
23604,pedagog,педагог,,C,,,,,,
23605,pedagogičny,"педагогический, педагогичный",,C,,,,,,
23603,pedagogika,педагогика,,C,,,,,,
753,pedofil,педофил,,C,,,,,,
1539,pěga,веснушка,,!N,,,,,,
2375,pěgavy,"конопатый, веснушчатый",,!N,,,,,,
29872,pěhota,пехота,,C,,,,,,
20985,pekaŕ,пекарь,,C,,,,,,
20986,pekarnja,пекарня,,C,,,,,,
29873,pekľny,адский,,!N,,,,,,
29874,peklo,"ад, пекло",,C,,,,,,
2840,pekti,"печь, выпекать",,C,,,,,,
20989,pekti sę,"печься, выпекаться",,C,,,,,,
2277,pelena,"пелёнка, подгузник",,!C,,,,,,
36235,pelerina,"накидка, пончо, пелерина",,C,,,,,,
16796,pelikan,пеликан,,C,,,,,,
2256,pelun,полынь,,!H,,,,,,
32470,pemza,пемза,,C,,,,,,
869,pěna,пена,,C,,,,,,
2187,pendžabsky,"пенджаби, панджабский, пенджабский",,C,,,,,,
14589,pěnęz,монета,,!N,,,,,,
10488,pěnęžny,денежный,,!C,,,,,,
4417,pěnęzy,деньги,,!N,,,,,,
16046,penis,пенис,,C,,,,,,
16047,penisovy,"пенильный, пенисовый",,C,,,,,,
1717,pènj,пень,,C,,,,,,
36375,pěnna kųpělj,ванна с пеной,,!N,,,,,,
4847,pensija,пенсия,,C,,,,,,
16049,pensijny,пенсионный,,!C,,,,,,
16050,pensijny fond,пенсионный фонд,,!C,,,,,,
2833,pensioner,пенсионер,,C,,,,,,
2832,pepel,пепел,,C,,,,,,
10490,pepelavy,пепельный,,!C,,,,,,
34855,pepelisty,пепельный,,!H,,,,,,
36745,pepeľnik,пепельница,,!C,,,,,,
3136,peprèc,перец,,!C,,,,,,
29879,percepcija,восприятие,,!N,,,,,,
17001,perfekt,перфект (грам.),,C,,,,,,
36033,perforator,перфоратор,,C,,,,,,
32613,pergament,пергамент,,C,,,,,,
32097,periferija,периферия,,C,,,,,,
32098,periferijny,периферический,,!H,,,,,,
16052,period,период,,C,,,,,,
35811,periodičny,периодический,,C,,,,,,
4787,perkusija,перкуссия,,!C,,,,,,
23289,perla,жемчуг,,!N,,,,,,
36177,perlovo proso,жемчужное просо,,!H,,,,,,
2336,pero,перо,,C,,,,,,
3994,pero,ручка (шариковая),,!N,,,,,,
10496,perovy,перьевой,,!C,,,,,,
35900,Persija,Персия,,C,,,,,,
35902,persijèc,перс,,!N,,,,,,
35901,persijsky,персидский,,!C,,,,,,
2343,personal,персонал,,C,,,,,,
29883,personaľny,"персональный, индивидуальный",,C,,,,,,
17002,personaľny zaimennik,личное местоимение,,!N,,,,,,
23079,personaž,персонаж,,C,,,,,,
36185,personifikacija,персонификация,,C,,,,,,
4294,perspektiva,перспектива,,C,,,,,,
10498,Peru,Перу,,C,,,,,,
10499,Peruanèc,перуанец,,C,,,,,,
14830,Peruansky,перуанский,,C,,,,,,
10500,Perun,Перун,,C,,,,,,
14831,perun,молния,,!N,,,,,,
4318,perverzija,извращение,,!N,,,,,,
4320,perverznik,извращенец,,!N,,,,,,
10503,perverzno,извращённо,,!N,,,,,,
4319,perverznosť,извращённость,,!N,,,,,,
4317,perverzny,извращённый,,!N,,,,,,
2345,pès,"собака, пёс",,C,,,,,,
18208,pěšak,пешка (шахматы),,!H,,,,,,
659,pěše,пешком,,!N,,,,,,
236,"pěšehod, pěšehodèc",пешеход,,C,,,,,,
5750,pěsennik,"песенник, автор песен, поэт-песенник",,C,,,,,,
1079,pěši,"пеший, пешеход",,!C,,,,,,
6030,pesimist,пессимист,,!C,,,,,,
6028,pesimističny,пессимистичный,,C,,,,,,
6029,pesimizm,пессимизм,,!C,,,,,,
2344,pěsnja,песня,,C,,,,,,
18207,pěsòčna burja,песчаная буря,,!C,,,,,,
29886,pěsòčny,"песчаный, песочный",,C,,,,,,
426,pěsòk,песок,,C,,,,,,
1962,pęsť,кулак,,!N,,,,,,
36248,pesticid,пестицид,,C,,,,,,
615,pèstry,"пёстрый, разнообразный",,C,,,,,,
908,pęť,пять,,C,,,,,,
44,pęta,пятка,,!C,,,,,,
2176,pęťdesęt,пятьдесят,,C,,,,,,
32329,pęťdesętničsky,пятидесятнический,,!C,,,,,,
23687,pęťdesęty,пятьдесят,,!C,,,,,,
16455,pęteraky,"пятерной, пятеричный, пяти видов",,!H,,,,,,
16428,pęterčęta,пятеро близнецов,,!N,,,,,,
34564,pęterka,"пятёрка, группа из пяти",,C,,,,,,
16443,pęterny,"пятерной, пятикратный",,!H,,,,,,
16432,pętero,"пятеро, впятером",,C,,,,,,
35848,peticija,петиция,,C,,,,,,
