id,isv,translations,helperWords,match,?min,?avg,?max,Rmin,Rmax,comments
29872,p?hota,!пехота,,,,,,,,
20985,peka?,!Бейкър,,,,,,,,
20986,pekarnja,!машини за хляб,,,,,,,,
29873,pek?ny,!инфернальный,,,,,,,,
29874,peklo,!ад,,,,,,,,
20989,pekti s?,"!се пече, пържи (tr.)",,,,,,,,
2840,pekti,"!се пече, пържи (tr.)",,,,,,,,
2277,pelena,"!пелена, памперс",,,,,,,,
36235,pelerina,"!(за дрехи), пончо, наметало чаршаф",,,,,,,,
16796,pelikan,!Пеликан,,,,,,,,
2256,pelun,!пелин,,,,,,,,
32470,pemza,!пемза,,,,,,,,
869,p?na,!пяна,,,,,,,,
2187,pend?absky,!Пенджабски,,,,,,,,
14589,p?n?z,!монета,,,,,,,,
4417,p?n?zy,!пари,,,,,,,,
10488,p?n??ny,!пари,,,,,,,,
16046,penis,!пенис,,,,,,,,
16047,penisovy,!пенис,,,,,,,,
1717,penj,"!пън, на багажника, капак",,,,,,,,
36375,p?nna k?p?lj,!вана с балончета,,,,,,,,
4847,pensija,!пенсии,,,,,,,,
16050,pensijny fond,!Пенсионен фонд,,,,,,,,
16049,pensijny,!пенсии,,,,,,,,
2833,pensioner,!пенсионер,,,,,,,,
9340,penthaus,"мезонет, пентхаус",,,,,,,,
15397,penthausny,мезонетен,,,,,,,,
2832,pepel,пепел,,,,,,,,
10490,pepelavy,пепелен,,,,,,,,
34855,pepelisty,пепелен,,,,,,,,
36745,pepe?nik,"пепелник, пепелница",,,,,,,,
3136,peprec,пипер,,,,,,,,
29879,percepcija,"възприятие, перцепция",,,,,,,,
17001,perfekt,перфект (грам.),,,,,,,,
36033,perforator,перфоратор,,,,,,,,
32613,pergament,пергамент,,,,,,,,
32097,periferija,периферия,,,,,,,,
32098,periferijny,"перифериен, периферен, периферичен, перифериален",,,,,,,,
16052,period,период,,,,,,,,
35811,periodi?ny,"периодичен, периодически",,,,,,,,
4787,perkusija,перкусия,,,,,,,,
23289,perla,"перла, бисер, маргарит",,,,,,,,
36177,perlovo proso,перлено просо,,,,,,,,
2336,pero,перо,,,,,,,,
3994,pero,"писалка, перо",,,,,,,,
10496,perovy,"!от пера, пухен",,,,,,,,
35900,Persija,Персия,,,,,,,,
35902,persijec,персиец,,,,,,,,
35901,persijsky,персийски,,,,,,,,
2343,personal,персонал,,,,,,,,
17002,persona?ny zaimennik,лично местоимение,,,,,,,,
29883,persona?ny,"персонален, индивидуален, личен",,,,,,,,
23079,persona?,персонаж,,,,,,,,
36185,personifikacija,персонификация,,,,,,,,
4294,perspektiva,перспектива,,,,,,,,
10498,Peru,Перу,,,,,,,,
10499,Peruanec,перуанец,,,,,,,,
14830,Peruansky,перуански,,,,,,,,
10500,Perun,Перун,,,,,,,,
14831,perun,"мълния, светкавица",,,,,,,,
4318,perverzija,"перверзия, извратеност",,,,,,,,
4320,perverznik,!извратен човек,,,,,,,,
10503,perverzno,"перверзно, извратено",,,,,,,,
4319,perverznos?,"извратеност, поквареност, перверзност",,,,,,,,
4317,perverzny,"извратен, перверзен",,,,,,,,
2345,pes,"куче, пес",,,,,,,,
5750,p?sennik,песенник,,,,,,,,
6030,pesimist,песимист,,,,,,,,
6028,pesimisti?ny,"песимистичен, песимистически",,,,,,,,
6029,pesimizm,песимизъм,,,,,,,,
2344,p?snja,песен,,,,,,,,
18207,p?s??na burja,пясъчна буря,,,,,,,,
29886,p?s??ny,пясъчен,,,,,,,,
426,p?s?k,пясък,,,,,,,,
1962,p?s?,"пестник, юмрук",,,,,,,,
36248,pesticid,пестицид,,,,,,,,
615,pestry,"!разнообразна, шарен",,,,,,,,
18208,p??ak,!пешка (шах),,,,,,,,
659,p??e,"пеш, пеша, пешком",,,,,,,,
236,"p??ehod, p??ehodec","пешеходец, пешак",,,,,,,,
1079,p??i,пешеходен,,,,,,,,
908,p??,пет,,,,,,,,
44,p?ta,пета,,,,,,,,
2176,p??des?t,петдесет,,,,,,,,
32329,p??des?tni?sky,!Пятидесятник,,,,,,,,
23687,p??des?ty,!петдесетата,,,,,,,,
16455,p?teraky,!пет вида,,,,,,,,
16428,p?ter??ta,!пет близнаци,,,,,,,,
34564,p?terka,!група от пет,,,,,,,,
16443,p?terny,"!моля, пет пъти",,,,,,,,
16432,p?tero,!с,,,,,,,,
35848,peticija,!петиция,,,,,,,,
10535,p?tik?tnik,!Пентагона,,,,,,,,
10533,p?tina,!една пета от,,,,,,,,
10534,p?tiv?g??nik,!Пентагона,,,,,,,,
16459,p?tka,!пет,,,,,,,,
2368,p?tnads??,!петнадесет,,,,,,,,
23683,p?tnads?ty,!петнадесета,,,,,,,,
35541,p?tno,"!място,",,,,,,,,
474,p?t?k,!Петък,,,,,,,,
2279,"p??s?t, p??sto",!петстотин,,,,,,,,
1876,p?ty,!пети,,,,,,,,
10537,p?va?je,!пеене,,,,,,,,
1469,p?vatelj,!певица,,,,,,,,
237,p?vati,!пее,,,,,,,,
32924,phati s? do/za,"!да се стреми, след",,,,,,,,
32905,phati,"!бързайте, пихаться",,,,,,,,
32907,phn?ti,"!бързайте, пихаться",,,,,,,,
32491,pianist,!пианист,,,,,,,,
32492,pianistka,!пианист,,,,,,,,
5825,pica,!пица,,,,,,,,
20016,pid?in,!пиджин,,,,,,,,
36367,piedestal,!пиедестал,,,,,,,,
34969,pigment,!пигмент,,,,,,,,
23278,pijanica,!пияница,,,,,,,,
35728,pijanstvo,!пиене,,,,,,,,
14834,pijany,!пиян,,,,,,,,
388,pijavica,!пиявица,,,,,,,,
10591,pijemy,!консумация,,,,,,,,
35588,pikantny,"!пикантни храни, подправки",,,,,,,,
15437,pikirova?je,!гмуркане,,,,,,,,
10547,pikirovati,!гмуркане,,,,,,,,
15436,pikirovka,!гмуркане,,,,,,,,
15439,pikirovnica,!водолаз,,,,,,,,
10549,pikirovnik,!водолаз,,,,,,,,
23423,piknik,!пикник,,,,,,,,
32223,piky,!дама (карта),,,,,,,,
2222,pila,!виждал,,,,,,,,
34282,pilina,!стърготини,,,,,,,,
34281,piliti,!виждал,,,,,,,,
16305,pilot,!пилот,,,,,,,,
33408,pilulka,"!хапчета, хапчета",,,,,,,,
20990,pinati,"!участък, издърпайте здраво",,,,,,,,
32769,ping-pong,"!тенис на маса, пинг-понг",,,,,,,,
20586,pingvin,!пингвин,,,,,,,,
6287,pion,!заложни къщи,,,,,,,,
3262,pioner,!Пионер,,,,,,,,
10554,pir,пир,,,,,,,,
10555,piramida,!пирамида,,,,,,,,
10556,piramidovy,!пирамидални,,,,,,,,
1959,pirat,!пират,,,,,,,,
32456,piratstvo,!пиратството,,,,,,,,
10558,piroman,!пироман,,,,,,,,
10560,piromani?ny,!pyromaniacal,,,,,,,,
10559,piromanija,!пиромания,,,,,,,,
10563,pirotehni?ny sklad,!пиротехнический склад,,,,,,,,
10562,pirotehni?ny,!заря,,,,,,,,
10564,pirotehnik,!пиротехник,,,,,,,,
10561,pirotehnika,!в пиротехника,,,,,,,,
10565,pirovati,!празник,,,,,,,,
20992,pisa?ny stol,!работно бюро,,,,,,,,
10568,pisa?je,!пиша,,,,,,,,
3939,pisatelj,!писател,,,,,,,,
15680,pisati nanovo,!пренаписване,,,,,,,,
141,pisati,!писане,,,,,,,,
5984,pisemny,!написано,,,,,,,,
1147,piskati,"!скърцат, скърцане",,,,,,,,
20993,pi?m?,!писмо (азбука),,,,,,,,
2988,pi?mennos?,!писменост,,,,,,,,
23119,pi?mennos?,грамотност,,,,,,,,
3002,pi?mo,"!писмо (email), писане",,,,,,,,
20995,pi?mo,"!писменост, система писма",,,,,,,,
5981,pistacija,!шам-фъстък,,,,,,,,
2087,pistolet,"!пистолет, пистолет",,,,,,,,
10580,pisto?nik,"!трилър, pistoleer",,,,,,,,
14838,pi?ati,!пее,,,,,,,,
5684,pi??eti,"!скърцат, скърцане",,,,,,,,
18209,pi???a ma?ina,!пишеща машина,,,,,,,,
18210,pi???i stroj,!пишеща машина,,,,,,,,
1973,piti,!пиене,,,,,,,,
10590,pitna voda,!питейна вода,,,,,,,,
4181,pitny,!консумация,,,,,,,,
35494,pivnica,"!пъб, бирария",,,,,,,,
35495,pivnica,!изба,,,,,,,,
2067,pivo,!бира,,,,,,,,
35730,pivovar,!Брюър,,,,,,,,
35729,pivovarnja,!пивоварна,,,,,,,,
35731,pivovarsky,!брэйер,,,,,,,,
29902,pizda,!пизда,,,,,,,,
10598,pi?ama,!пижами,,,,,,,,
3210,pla?,"!плаче, плаче",,,,,,,,
10601,pla?livy,!плачът,,,,,,,,
35219,plagiat,!плагиатство,,,,,,,,
2261,plakat,"!плакат, постер",,,,,,,,
2177,plakati,"!да плаче, да плаче",,,,,,,,
380,pl?menj,!пламък,,,,,,,,
2872,plan,!план,,,,,,,,
581,planeta,!на планетата,,,,,,,,
36624,plankton,!планктон,,,,,,,,
650,planovati,!план,,,,,,,,
29904,plan?et,!таблица със самолет,,,,,,,,
2373,plast,!слой,,,,,,,,
36925,plastelin,пластилин,,,,,,,,
18211,plasti?ny,!пластмаса,,,,,,,,
18212,plastik,!пластмаса,,,,,,,,
18213,plastikovy,!пластмаса,,,,,,,,
2378,pla??,"!мантъл, дъждобран, яке",,,,,,,,
4276,plata,"!плащане, такса",,,,,,,,
10615,pla?ba,!данък,,,,,,,,
10617,pla?bovy,!данък,,,,,,,,
10616,pla?by,!данъци,,,,,,,,
3800,platform,!платформа,,,,,,,,
22632,platina,!платина,,,,,,,,
10619,platitelj,!платецът,,,,,,,,
2114,platiti,!плати,,,,,,,,
94,pl?tno,"!плат, Платно",,,,,,,,
10625,plava?je,!плуване,,,,,,,,
20997,plavati,"!плува, плува, плува",,,,,,,,
20999,plavny,"!нежни, гладки",,,,,,,,
21001,pl?vy,"!кафяво, соломенно-жълт",,,,,,,,
5196,pla?,!плаж,,,,,,,,
36910,plebiscit,плебисцит,,,,,,,,
16344,plem?,!племе,,,,,,,,
14841,plemenec,племенник,,,,,,,,
14842,plemenica,племенница,,,,,,,,
23403,plen,!попой,,,,,,,,
23405,pleniti,"!мародерствовать, роб",,,,,,,,
18223,pleska?je,!цопване,,,,,,,,
18224,pleskati,!цопване,,,,,,,,
18225,pleskn?ti,!цопване,,,,,,,,
2068,pl?snj,!гъбички,,,,,,,,
5019,plesti,"!Spit, да плетат, да тъкат, да тъкат",,,,,,,,
32092,pletenka,!плитка,,,,,,,,
31722,pl?ti,!трева,,,,,,,,
36060,pl?va,!мякина,,,,,,,,
36061,pl?vnja,!плевня,,,,,,,,
35543,pljama,"!място,",,,,,,,,
1348,plju?a,!белите дробове,,,,,,,,
3275,pljun?ti,!начхать,,,,,,,,
36852,pljuskati,"!пръскане, разпръскване",,,,,,,,
36853,pljuskn?ti,"!пръскане, разпръскване",,,,,,,,
32509,plju?,!плюшени,,,,,,,,
32510,plju?evy,"!теди, теди",,,,,,,,
1105,pljuvati,!начхать,,,,,,,,
1346,plod,!плодове,,,,,,,,
1377,plod,!плодове,,,,,,,,
23024,ploditi,"!ще родиш, ще родиш",,,,,,,,
23025,ploditi,!наплодили,,,,,,,,
36121,plodnos?,"!плодородието, плодовитостта",,,,,,,,
2402,plodny,!плодородна,,,,,,,,
5224,plosky,!апартамент,,,,,,,,
1372,plo??a,площад,,,,,,,,
1963,pl??,!цвят лице,,,,,,,,
5223,plot,!ограда,,,,,,,,
34867,pl??,"!плът, тяло, кожа",,,,,,,,
1972,plug,"!плуг, Соха",,,,,,,,
16970,plus ,!плюс,,,,,,,,
17003,pluskvamperfekt,!упорита плюсквамперфекта,,,,,,,,
34913,pluti,"!Платно, отидете",,,,,,,,
22638,plutonij,!плутоний,,,,,,,,
10626,plyvti,"плувам, плавам",,,,,,,,
18226,pnevmonija,!пневмония,,,,,,,,
21009,pn?ti,"!участък, издърпайте здраво",,,,,,,,
36703,po mojemu mn??ju,"по мое мнение, по моему, според мен",,,,,,,,
10648,po mojemu skromnomu mn??ju,!по мое скромно мнение,,,,,,,,
18227,po odno?e?ju k,"!относително, Що се отнася до",,,,,,,,
35696,po pri?in?,!поради,,,,,,,,
36147,po slu?aju,!по повод,,,,,,,,
36233,po str?lk? ?asovnika,!по посока на часовниковата стрелка,,,,,,,,
36271,po sva?b? pov?zany,!аффинное,,,,,,,,
2215,po,"!навсякъде, кръгли, на (по протежение на повърхността), все по -, по",,,,,,,,
4941,po,!след като следните,,,,,,,,
4942,po,!до,,,,,,,,
4943,po,!За (да получи),,,,,,,,
10642,po,"!в съответствие с това, Според, ПО, по реда на",,,,,,,,
10644,po,"!покрай, по протежение на",,,,,,,,
10645,po,!за (Х пъти),,,,,,,,
10647,po,"!за ... всеки, защото парче ...",,,,,,,,
10655,pob?da,победа,,,,,,,,
34982,pob?ditelj,победител,,,,,,,,
18232,pob?diti,"!conquest, triumph",,,,,,,,
18229,pob??ati,"!conquest, triumph",,,,,,,,
35862,pob?gti,!стартиране,,,,,,,,
4050,pobiti,"!да бие, да бие",,,,,,,,
10652,pobi?je,!побой,,,,,,,,
10653,pobity,"!бит, пребит, избитая",,,,,,,,
35143,pobl?godariti,!благодаря,,,,,,,,
36892,pobl?go?elati,"поздравя, честитя",,,,,,,,
20018,pobl??livos?,!снизходителност,,,,,,,,
20019,pobl??livy,"!снизходително, снизходителен",,,,,,,,
10656,poblizu,"наблизо, близо",,,,,,,,
103,pobr??ny,!крайбрежните,,,,,,,,
2159,pobuditi,"!насърчаване, кажи ми, да стимулират, насърчават, за да насърчи, да насърчи, да събудят, да доведе",,,,,,,,
580,pobu?ati,"!насърчаване, кажи ми, да стимулират, насърчават, за да насърчи, да насърчи, да събудят, да доведе",,,,,,,,
18233,pobu?e?je,!стимулиране на,,,,,,,,
4549,poby?je,!престой,,,,,,,,
112,poc?lovati,!целувка,,,,,,,,
1129,poc?lun?k,!целувка,,,,,,,,
10668,poc?luvka,!целувка,,,,,,,,
1085,po?ekati,!изчакайте малко,,,,,,,,
22788,po??ti s?,"!започнете (интр.), моделът (интр.)",,,,,,,,
1078,po??ti,"!започнете (proc.), моделът (proc.), започнете",,,,,,,,
10672,po???je,!началото,,,,,,,,
10669,po??tkovo,!първоначално,,,,,,,,
10670,po??tkovy,!начална,,,,,,,,
20021,po??tkuj??i,!началото,,,,,,,,
35335,po??tkuj??i,!новак,,,,,,,,
1077,po??t?k,!началото,,,,,,,,
18234,po?in,!инициатива,,,,,,,,
10675,po?inati s?,"!започнете (интр.), моделът (интр.)",,,,,,,,
2835,po?inati,"!започнете (proc.), моделът (proc.), започнете",,,,,,,,
23889,po?rven?ti,!руж,,,,,,,,
29916,po?u?je,"!чувство, усещане",,,,,,,,
3134,po?va,!почвата,,,,,,,,
10678,pod nakazom,!под командването на,,,,,,,,
10679,pod voditeljstvom,"!под командването, под ръководството на",,,,,,,,
10681,pod vodstvom,"!под командването, под ръководството на",,,,,,,,
737,pod,"!долу, под",,,,,,,,
4933,pod,"!под (посока), под (посока)",,,,,,,,
35393,poda?je,!представяне,,,,,,,,
18235,podan?k,!данък,,,,,,,,
4323,podariti,!дари,,,,,,,,
5580,podar?k,"!подарък, подарък",,,,,,,,
5160,podati,"!даде, даде, да представи",,,,,,,,
18238,podavatelj,"!възложителя, доставчика, изпращача",,,,,,,,
18243,podavati par? prikladov,!нека да ви дам няколко примера,,,,,,,,
5159,podavati,"!даде, даде, да представи",,,,,,,,
35887,podbirati,!вземете,,,,,,,,
1448,podbr?d?k,!брадичката,,,,,,,,
35888,podbrati,!вземете,,,,,,,,
1626,pod?as,"!във време, докато на фона на",,,,,,,,
2053,pod?rkati,"!мисля, подчертават",,,,,,,,
2837,pod?rkn?ti,"!мисля, подчертават",,,,,,,,
4085,podda?je,!да се предадат,,,,,,,,
18244,poddany,!предмет (суверенна),,,,,,,,
4084,poddati s?,"!се отказвай, доходност, да",,,,,,,,
36428,poddati,"!предаване, предаване",,,,,,,,
10693,poddavajemos?,!чувствителност,,,,,,,,
10694,poddavajemy,!възприемчиви,,,,,,,,
4083,poddavati s?,"!се отказвай, доходност, да",,,,,,,,
10697,poddavati,!да се предадат,,,,,,,,
856,podd??ati,"!поддръжка, поддържа, съхранява, поддържа",,,,,,,,
10699,podd??iva?je,"!подкрепа, одобрение и техническо обслужване",,,,,,,,
1951,podd??ivati,"!поддръжка, поддържа, съхранява, поддържа",,,,,,,,
36400,podd??ka,!поддръжка,,,,,,,,
5575,pod?kovati,!благодаря,,,,,,,,
1952,pod?l,!сподели,,,,,,,,
36011,pod?liti s?,!дял (Af екс. на Facebook),,,,,,,,
2241,pod?liti,!сподели,,,,,,,,
18249,pod?ti s?,"!да изчезнат, да бъдат скрити",,,,,,,,
18251,pod?vati s?,"!да изчезнат, да бъдат скрити",,,,,,,,
18253,podgl?vnica,!възглавница,,,,,,,,
16306,podgl?d,!преглед,,,,,,,,
5385,podgl?dati,"!Пип, да гледат тайно, шпионин, с поглед, един поглед, един поглед",,,,,,,,
5387,podgl?d?ti,"!Пип, да гледат тайно, шпионин, с поглед, един поглед, един поглед",,,,,,,,
36558,podgo?je,!предпланини,,,,,,,,
18254,podgovarjati,!натравить,,,,,,,,
18255,podgovoriti,!натравить,,,,,,,,
23892,podgr?ti,!загрейте,,,,,,,,
23893,podgr?vati,!загрейте,,,,,,,,
20022,podgrupa,"!под-група, подгрупа",,,,,,,,
18256,podhod,!подход,,,,,,,,
18259,podhoditi (k),!подход,,,,,,,,
18257,podhoditi,"!костюм, да се обърнат, приличествовать, да отида с",,,,,,,,
5176,podimati,"!вземете, задръжте",,,,,,,,
23241,podium,!етап,,,,,,,,
5177,podj?ti,"!вземете, задръжте",,,,,,,,
20595,podkategorija,!подкатегория,,,,,,,,
35535,podkazka,!съвет,,,,,,,,
11099,podklad,!фон,,,,,,,,
32682,podkladati,!да се постави под,,,,,,,,
36904,podklju?ati s?,присъединявам се,,,,,,,,
36898,podklju?ati,присъединявам,,,,,,,,
36901,podklju?iti s?,присъединя се,,,,,,,,
36895,podklju?iti,присъединя,,,,,,,,
453,podkopati,!подкопае,,,,,,,,
2199,podkopyvati,!подкопае,,,,,,,,
36826,podkova,!подкова,,,,,,,,
32095,podkovati,!обувки (кон),,,,,,,,
26778,podkovyvati,!обувки (кон),,,,,,,,
20024,podkr?piti,"!потвърди, укрепване на",,,,,,,,
20025,podkr?pjati,"!потвърди, укрепване на",,,,,,,,
36595,podkryvje,таван,,,,,,,,
5791,podkup,"!подкуп, рушвет",,,,,,,,
10724,podkupiti,!подкуп,,,,,,,,
10723,podkupovati,!подкуп,,,,,,,,
10725,podkupstvo,!подкуп,,,,,,,,
32683,podlagati,!да се постави под,,,,,,,,
18260,podle,"!в близост, в близост до",,,,,,,,
15446,podlec,подлец,,,,,,,,
20596,podle?ati,!подлежи на наказание под формата на,,,,,,,,
4493,podliti,"!вода, напояване",,,,,,,,
4492,podlivati,"!вода, напояване",,,,,,,,
20598,podlivka,"!сос, топинг",,,,,,,,
1115,podloga,!пол,,,,,,,,
20600,podloga,"!база, основа",,,,,,,,
32684,podlo?iti,!да се постави под,,,,,,,,
36245,podlo?ka dlja my?i,"!подложка за мишка, мат мишката",,,,,,,,
36244,podlo?ka,"!подкладочный килим, мат",,,,,,,,
18262,podly,подъл,,,,,,,,
20603,podm?niti,!малко промени,,,,,,,,
20602,podm?njati,!малко промени,,,,,,,,
20027,podmet,!тема,,,,,,,,
36456,podmno?stvo,!подмножество (математика),,,,,,,,
34631,podmo?sky,"!подводна лодка, подводен",,,,,,,,
33718,podnapisy,!субтитри,,,,,,,,
18264,podnebje,!климат,,,,,,,,
33560,podnebje,!вкус,,,,,,,,
18265,podnebne izm?ny,!климатични промени,,,,,,,,
18266,podnebny,!климатични,,,,,,,,
20604,podnos,!тава,,,,,,,,
18267,podno?i??e,надир,,,,,,,,
10729,podnurjati,!мивка,,,,,,,,
14850,podoba,"!сходство, подобие, образ",,,,,,,,
14851,podoba,!начин,,,,,,,,
18268,podobati s?,!моля ХАРЕСВА,,,,,,,,
2404,podobno,"!точно по същия начин, подобен на този на",,,,,,,,
3866,podobnos?,"!сходство, прилика",,,,,,,,
1718,podobny,"!подобен, сходен, подобен",,,,,,,,
33514,pododd?l,"!единица, подраздел",,,,,,,,
34766,pod?jdti (k),!подход,,,,,,,,
36534,pod?jdti,"!костюм, бъде подходящ, подходящ, върви с",,,,,,,,
34920,podok?nnik,"!перваза на прозореца, перваза на прозореца",,,,,,,,
10739,pod?lg,!според,,,,,,,,
36169,pod??va,!единственият,,,,,,,,
16475,podpaliti,!подпали,,,,,,,,
15453,podpalja?,!подпалвач,,,,,,,,
16474,podpaljati,!подпали,,,,,,,,
10743,podpalje?je,!палеж,,,,,,,,
35657,podpazuha,подмишница,,,,,,,,
10761,podpirany od,!като се позовава на,,,,,,,,
1114,podpirati,"!поддръжка, назад, назад нагоре",,,,,,,,
36303,podpis,"!подпис, с автограф",,,,,,,,
3086,podpisati,"!знак, да се абонирате",,,,,,,,
10750,podpiska,!абонирайте се,,,,,,,,
10751,podpisnik,!абонат,,,,,,,,
1117,podpisyvati,"!знак, да се абонирате",,,,,,,,
2296,podpor,!поддръжка,,,,,,,,
10758,podporiti,"!поддръжка, назад, назад нагоре",,,,,,,,
21010,podporka,"!reliance, стойте",,,,,,,,
10759,podpornik,!привърженик,,,,,,,,
10760,podporny,!поддръжка,,,,,,,,
18271,podr?stka,!тийнейджър,,,,,,,,
18272,podr?st?k,!тийнейджър,,,,,,,,
36445,podr?zd?l,"!подраздел, подразделение",,,,,,,,
33516,podr?zd?liti,!разделени,,,,,,,,
33517,podr?zd?ljati,!разделени,,,,,,,,
33518,podr?zd?lje?je,!единица,,,,,,,,
22358,podr?diti,!подчинени,,,,,,,,
22360,podr?dny,!подчинени,,,,,,,,
22359,podr??ati,!подчинени,,,,,,,,
21426,podrobnos?,!детайли,,,,,,,,
35083,podrobny,"!подробно, внимателно обмислена",,,,,,,,
1116,podr??nik,!учебник,,,,,,,,
10763,podr??ny,!удобно,,,,,,,,
10764,podru?iti s?,"!да станем приятели, да станем приятели",,,,,,,,
6288,podsekreta?,!заместник,,,,,,,,
10769,podslu?ati,"!дочух, прослушку",,,,,,,,
10767,podslu?iva?je,"!прослушки, прослушки",,,,,,,,
10768,podslu?ivatelj,"!прехващачи, interceptor",,,,,,,,
22778,podslu?ivati,"!дочух, прослушку",,,,,,,,
5389,podsm?hati s?,!малки кавички около него,,,,,,,,
5390,podsm?hn?ti s?,!малки кавички около него,,,,,,,,
21752,podstava,"!база, основа",,,,,,,,
36145,podstavka na mylo,!препарат за съдове,,,,,,,,
10772,podstr?ka?je,"!подпомагане, подбудителство, помагачество",,,,,,,,
10774,podstr?katelj,"!подбудител, подбудител, зърно",,,,,,,,
5612,podstr?kati,"!подтикват, подтикват, подтикват, да запаля, Рауз",,,,,,,,
4494,podstr?kn?ti,"!подтикват, подтикват, подтикват, да запаля, Рауз",,,,,,,,
21959,podst?pati k,!подход,,,,,,,,
21960,podst?piti k,!подход,,,,,,,,
18273,podsv?domje,!подсъзнанието,,,,,,,,
10779,podsv?domo,!подсъзнателно,,,,,,,,
6220,podsv?domos?,!подсъзнанието,,,,,,,,
6221,podsv?domy,!subconscous,,,,,,,,
35438,podtali?ka,!чиния,,,,,,,,
34623,podtekst,"!подтекст, подтекст, гмуркане с продължение на скрит смисъл, скрит смисъл",,,,,,,,
36446,podtip,!подтип,,,,,,,,
10783,podtiska?je,!потискане на,,,,,,,,
10782,podtiskati,!потисне,,,,,,,,
20029,podtiskn?ti,!потисне,,,,,,,,
34627,#podton,!оттенък,,,,,,,,
14860,podtrimati,!поддържа,,,,,,,,
14861,podtrimyva?je,!ремонт,,,,,,,,
14862,podtrimyvati,!поддържа,,,,,,,,
5267,podu?ka,"!възглавница, въздушна Възглавница за",,,,,,,,
17085,podvajati,!двойна,,,,,,,,
35496,podval,!изба,,,,,,,,
6014,podva?ati,"!лост, поддеть отвори",,,,,,,,
6016,podva?iti,"!лост, поддеть отвори",,,,,,,,
22195,podv?zka,!жартиери,,,,,,,,
18274,podvig,"!подвиг, подвиг",,,,,,,,
10788,podvisiti,!пауза,,,,,,,,
3142,podvodna lo?,!подводница,,,,,,,,
10727,podvodnica,!подводница,,,,,,,,
34629,podvodno t??e?je,!скрито,,,,,,,,
23272,podvodny,"!подводна лодка, подводен масаж, подводна",,,,,,,,
17005,podvojiti,!двойна,,,,,,,,
35564,podv?ga?je,!експозиция,,,,,,,,
22584,podv?gati,!излага на компетенциите на,,,,,,,,
22585,podv?gn?ti,!излага на компетенциите на,,,,,,,,
16310,podzemje,"!нелегалност, съпротивата",,,,,,,,
23573,podzemna voda,!подземните води,,,,,,,,
36655,podzemny sv?t,!подземен свят,,,,,,,,
16308,podzemny,подземен,,,,,,,,
10741,podzirati,"подозирам, заподозирам",,,,,,,,
10742,podzirlivy,"подозрителен, съмнителен, мнителен",,,,,,,,
10740,#podzr?ny,"!заподозрян, подозрителен",,,,,,,,
1770,podzr?ti,"подозра, заподозра",,,,,,,,
2093,podzr?vati,"подозирам, заподозирам",,,,,,,,
921,poema,поема,,,,,,,,
16311,poet,поет,,,,,,,,
23714,poeti?ny,поетичен,,,,,,,,
20030,poezija,"лирика, поезия",,,,,,,,
36041,pogar?ati,влошавам,,,,,,,,
34386,pogladiti,!гладка,,,,,,,,
34387,pogladiti,погладя,,,,,,,,
18276,pogl?v?k,"плесница, шамар, плесник",,,,,,,,
2405,pogl?d,"!поглед, поглед на",,,,,,,,
3357,pogl?d,"!визия, с поглед",,,,,,,,
10796,pogl?da?je vitrin,"!прозорец-гледам, витрини",,,,,,,,
10798,pogl?datelj vitrin,!на витрина,,,,,,,,
10797,pogl?datelj,!зрител,,,,,,,,
5819,pogl?dati,!разгледай,,,,,,,,
31879,pogl?biti,!задълбочаване на,,,,,,,,
25654,pogl?bjati,!задълбочаване на,,,,,,,,
3868,pogoda,!времето,,,,,,,,
18277,pog?ltn?ti s?lzy,!соб,,,,,,,,
10800,pog?ltn?ti,!поемат,,,,,,,,
18278,pogon,!резултат,,,,,,,,
18279,pogon,"!движение напред, движеща сила",,,,,,,,
10801,pogorno,!по-горе,,,,,,,,
36042,pogor?iti,влоша,,,,,,,,
36572,pogovoriti,"!говори, говори",,,,,,,,
36368,pograni?je,!погранична зона,,,,,,,,
36444,pograni?ny,!граничен,,,,,,,,
5664,pogrdlivy,!пренебрежително,,,,,,,,
35565,pogreb,!погребение на погребение,,,,,,,,
36498,pogrebati,"!погребвам, entomb",,,,,,,,
36499,pogrebti,"!погребвам, entomb",,,,,,,,
18282,pogr??iti,"!да грешат, да се заблуждават, да се ангажират грешка, престъпват",,,,,,,,
491,pogr??ka,"!грешка, грешка",,,,,,,,
21428,pogr?ziti,!мивка,,,,,,,,
21427,pogr??ati,!мивка,,,,,,,,
4308,pogynati,!ще загине,,,,,,,,
4309,pogyn?ti,!ще загине,,,,,,,,
18284,pohme?je,!махмурлук,,,,,,,,
3661,pohod,!екскурзия,,,,,,,,
18285,pohod,!март,,,,,,,,
23894,pohodka,"!разходка, разходка",,,,,,,,
18286,poho?e?je,"!произход, битие, източник на",,,,,,,,
32335,poho?e?je,!произход,,,,,,,,
36318,pohota,!страст,,,,,,,,
23102,pohristijaniti,"!christianise, христианизировать",,,,,,,,
23101,pohristijanjati,"!christianise, христианизировать",,,,,,,,
29921,pohva,!обвивка на влагалището,,,,,,,,
10813,pohvala,похвала,,,,,,,,
522,pohvaliti,!хвала,,,,,,,,
26040,pohva?ny,"!похвално, похвално, похвално",,,,,,,,
10814,pohvaly,!поздравления,,,,,,,,
6153,pohybka,!грешка,,,,,,,,
10806,pohy?a?je,!отвличане,,,,,,,,
4351,pohy?ati,!отвличане,,,,,,,,
10808,pohy?enec,!абдукции,,,,,,,,
