id,isv,translations,helperWords,match,?min,?avg,?max,Rmin,Rmax,comments
16049,pensijny,"penzijn?, d?chodov?",,,,,,,,
2833,pensioner,"d?chodce, penzista",,,,,,,,
9340,penthaus,"st?e?n? byt, podkrovn? byt, penthouse",,,,,,,,
15397,penthausny,podkrovn? (u bytu),,,,,,,,
2832,pepel,popel,,,,,,,,
10490,pepelavy,popelav?,,,,,,,,
34855,pepelisty,"popelav?, popeliv?",,,,,,,,
36745,pepe?nik,popeln?k,,,,,,,,
3136,peprec,pep?,,,,,,,,
29879,percepcija,"percepce, vn?m?n?",,,,,,,,
17001,perfekt,perfektum (gram.),,,,,,,,
36033,perforator,"d?rova?ka, perfor?tor",,,,,,,,
32613,pergament,pergamen,,,,,,,,
32097,periferija,periferie,,,,,,,,
32098,periferijny,perifern?,,,,,,,,
16052,period,"perioda, obdob?",,,,,,,,
35811,periodi?ny,"periodick?, pravideln?",,,,,,,,
4787,perkusija,"bic?, perkuse",,,,,,,,
23289,perla,perla,,,,,,,,
36177,perlovo proso,"perlov? proso, dochan",,,,,,,,
2336,pero,pero (pta??),,,,,,,,
3994,pero,pero (psac?),,,,,,,,
10496,perovy,p??ov?,,,,,,,,
35900,Persija,Persie,,,,,,,,
35902,persijec,Per?an,,,,,,,,
35901,persijsky,persk?,,,,,,,,
2343,personal,person?l,,,,,,,,
17002,persona?ny zaimennik,osobn? z?jmeno,,,,,,,,
29883,persona?ny,"person?ln?, osobn?",,,,,,,,
23079,persona?,"postava, role, osobnost, ?loha",,,,,,,,
36185,personifikacija,"personifikace, zosobn?n?",,,,,,,,
4294,perspektiva,perspektivà,,,,,,,,
10498,Peru,Peru,,,,,,,,
10499,Peruanec,Peru?nec,,,,,,,,
14830,Peruansky,peru?nsk?,,,,,,,,
10500,Perun,Perun,,,,,,,,
14831,perun,blesk,,,,,,,,
4318,perverzija,perverze,,,,,,,,
4320,perverznik,"?chyl, zvrhl?k",,,,,,,,
10503,perverzno,"perverzn?, zvr?cen?",,,,,,,,
4319,perverznos?,"perverznost, zvr?cenost",,,,,,,,
4317,perverzny,"perverzn?, zvr?cen?",,,,,,,,
2345,pes,pes,,,,,,,,
5750,p?sennik,"skladatel, p?sni?k??",,,,,,,,
6030,pesimist,pesimista,,,,,,,,
6028,pesimisti?ny,pesimistick?,,,,,,,,
6029,pesimizm,pesimismus,,,,,,,,
2344,p?snja,p?se?,,,,,,,,
18207,p?s??na burja,p?se?n? bou?e,,,,,,,,
29886,p?s??ny,p?se?n?,,,,,,,,
426,p?s?k,p?sek,,,,,,,,
1962,p?s?,p?st,,,,,,,,
36248,pesticid,pesticid,,,,,,,,
615,pestry,"pestr?, rozmanit?",,,,,,,,
18208,p??ak,"p??ec, p???k (?achy)",,,,,,,,
659,p??e,p??ky,,,,,,,,
236,"p??ehod, p??ehodec","p???, chodec",,,,,,,,
1079,p??i,p???,,,,,,,,
908,p??,p?t,,,,,,,,
44,p?ta,pata,,,,,,,,
2176,p??des?t,pades?t,,,,,,,,
32329,p??des?tni?sky,"pades?tnick?, letni?n? (Letnice)",,,,,,,,
23687,p??des?ty,pades?t?,,,,,,,,
16455,p?teraky,pater?,,,,,,,,
16428,p?ter??ta,pater?ata,,,,,,,,
34564,p?terka,"p?tice, p?tka",,,,,,,,
16443,p?terny,p?tin?sobn?,,,,,,,,
16432,p?tero,patero,,,,,,,,
35848,peticija,petice,,,,,,,,
10535,p?tik?tnik,p?ti?heln?k,,,,,,,,
10533,p?tina,p?tina,,,,,,,,
10534,p?tiv?g??nik,p?ti?heln?k,,,,,,,,
16459,p?tka,p?tka,,,,,,,,
2368,p?tnads??,patn?ct,,,,,,,,
23683,p?tnads?ty,patn?ct?,,,,,,,,
35541,p?tno,"skvrna, flek",,,,,,,,
474,p?t?k,p?tek,,,,,,,,
2279,"p??s?t, p??sto",p?t set,,,,,,,,
1876,p?ty,p?t?,,,,,,,,
10537,p?va?je,zp?v,,,,,,,,
1469,p?vatelj,zp?v?k,,,,,,,,
237,p?vati,"zp?vat, p?t",,,,,,,,
32924,phati s? do/za,"usilovat o, sna?it se o, cp?t se do",,,,,,,,
32905,phati,"pch?t, strkat, cp?t",,,,,,,,
32907,phn?ti,"napchat, str?it, nacpat",,,,,,,,
32491,pianist,pianista,,,,,,,,
32492,pianistka,pianistka,,,,,,,,
5825,pica,pizza,,,,,,,,
20016,pid?in,pid?in,,,,,,,,
36367,piedestal,"podstavec, pedestal",,,,,,,,
34969,pigment,pigment,,,,,,,,
23278,pijanica,opilec,,,,,,,,
35728,pijanstvo,"opilstv?, opilost",,,,,,,,
14834,pijany,opil?,,,,,,,,
388,pijavica,pijavice,,,,,,,,
10591,pijemy,pitn?,,,,,,,,
35588,pikantny,pikantn?,,,,,,,,
15437,pikirova?je,pot?p?n?,,,,,,,,
10547,pikirovati,pot?p?t se,,,,,,,,
15436,pikirovka,ponor,,,,,,,,
15439,pikirovnica,pot?p??ka,,,,,,,,
10549,pikirovnik,pot?p??,,,,,,,,
23423,piknik,piknik,,,,,,,,
32223,piky,piky (karty),,,,,,,,
2222,pila,pila,,,,,,,,
34282,pilina,pilina,,,,,,,,
34281,piliti,"pilovat, ?ezat",,,,,,,,
16305,pilot,pilot,,,,,,,,
33408,pilulka,"pilulka, tableta",,,,,,,,
20990,pinati,"nap?nat, natahovat, roztahovat",,,,,,,,
32769,ping-pong,"stoln? tenis, ping pong",,,,,,,,
20586,pingvin,tu???k,,,,,,,,
6287,pion,"p??ec, pion (?ach.)",,,,,,,,
3262,pioner,pioneer,,,,,,,,
10554,pir,"sv?tek, slavnost, hodov?n?",,,,,,,,
10555,piramida,pyramida,,,,,,,,
10556,piramidovy,"pyramidov?, pyramid?ln?",,,,,,,,
1959,pirat,pir?t,,,,,,,,
32456,piratstvo,pir?tstv?,,,,,,,,
10558,piroman,pyroman,,,,,,,,
10560,piromani?ny,pyromanick?,,,,,,,,
10559,piromanija,pyromanie,,,,,,,,
10563,pirotehni?ny sklad,pyrotechnick? sklad,,,,,,,,
10562,pirotehni?ny,pyrotechnick?,,,,,,,,
10564,pirotehnik,pyrotechnik,,,,,,,,
10561,pirotehnika,pyrotechnika,,,,,,,,
10565,pirovati,"hodovat, slavit",,,,,,,,
20992,pisa?ny stol,psac? st?l,,,,,,,,
10568,pisa?je,psan?,,,,,,,,
3939,pisatelj,spisovatel,,,,,,,,
15680,pisati nanovo,p?epsat,,,,,,,,
141,pisati,ps?t,,,,,,,,
5984,pisemny,p?semn?,,,,,,,,
1147,piskati,p?skat,,,,,,,,
20993,pi?m?,p?smeno,,,,,,,,
2988,pi?mennos?,"p?smo, syst?m psan?",,,,,,,,
23119,pi?mennos?,gramotnost,,,,,,,,
3002,pi?mo,"dopis, psan?",,,,,,,,
20995,pi?mo,"p?smo, syst?m psan?",,,,,,,,
5981,pistacija,pist?cie,,,,,,,,
2087,pistolet,pistole,,,,,,,,
10580,pisto?nik,"pistoln?k, bandita s pistol?",,,,,,,,
14838,pi?ati,??rat,,,,,,,,
5684,pi??eti,"p?skat, pi?t?t",,,,,,,,
18209,pi???a ma?ina,psac? stroj,,,,,,,,
18210,pi???i stroj,psac? stroj,,,,,,,,
1973,piti,p?t,,,,,,,,
10590,pitna voda,pitn? voda,,,,,,,,
4181,pitny,pitn?,,,,,,,,
35494,pivnica,"hospoda, pivnice, knajpa",,,,,,,,
35495,pivnica,sklep,,,,,,,,
2067,pivo,pivo,,,,,,,,
35730,pivovar,sl?dek,,,,,,,,
35729,pivovarnja,pivovar,,,,,,,,
35731,pivovarsky,pivovarsk?,,,,,,,,
29902,pizda,"p??a, pizda, kunda",,,,,,,,
10598,pi?ama,py?amo,,,,,,,,
3210,pla?,pl??,,,,,,,,
10601,pla?livy,"pla?tiv?, uplakan?",,,,,,,,
35219,plagiat,"plagi?t, plagi?torstv?",,,,,,,,
2261,plakat,plak?t,,,,,,,,
2177,plakati,plakat,,,,,,,,
380,pl?menj,plamen,,,,,,,,
2872,plan,pl?n,,,,,,,,
581,planeta,planeta,,,,,,,,
36624,plankton,plankton,,,,,,,,
650,planovati,pl?novat,,,,,,,,
29904,plan?et,"deska, tabule",,,,,,,,
2373,plast,"vrstva, pl?st, pl?t",,,,,,,,
36925,plastelin,plastel?na,,,,,,,,
18211,plasti?ny,"plastov?, plastick?",,,,,,,,
18212,plastik,"plast, um?l? hmota",,,,,,,,
18213,plastikovy,plastikov?,,,,,,,,
2378,pla??,pl???,,,,,,,,
4276,plata,"platba, poplatek",,,,,,,,
10615,pla?ba,da?,,,,,,,,
10617,pla?bovy,da?ov?,,,,,,,,
10616,pla?by,dan?,,,,,,,,
3800,platform,platforma,,,,,,,,
22632,platina,platina,,,,,,,,
10619,platitelj,pl?tce,,,,,,,,
2114,platiti,platit,,,,,,,,
94,pl?tno,"pl?tno, l?tka",,,,,,,,
10625,plava?je,plav?n?,,,,,,,,
20997,plavati,"plavat, plout",,,,,,,,
20999,plavny,"plavn?, hladk?, plynul?",,,,,,,,
21001,pl?vy,"plav?, blon?at?",,,,,,,,
5196,pla?,pl??,,,,,,,,
36910,plebiscit,"plebiscit, hlasov?n?",,,,,,,,
16344,plem?,"plemeno, pl?m?",,,,,,,,
14841,plemenec,synovec,,,,,,,,
14842,plemenica,nete?,,,,,,,,
23403,plen,"lup, plen",,,,,,,,
23405,pleniti,"plenit, loupit",,,,,,,,
18223,pleska?je,"plesknut?, pl?cnut?",,,,,,,,
18224,pleskati,"pleskat, pl?cat ",,,,,,,,
18225,pleskn?ti,"plesknout, pl?cnout",,,,,,,,
2068,pl?snj,"pl?se?, houba",,,,,,,,
5019,plesti,"pl?st, spl?tat, zapl?tat",,,,,,,,
32092,pletenka,"cop, vrko?, pletenec",,,,,,,,
31722,pl?ti,pl?t,,,,,,,,
36060,pl?va,"pleva, pl?va",,,,,,,,
36061,pl?vnja,stodola,,,,,,,,
35543,pljama,"skvrna, flek",,,,,,,,
1348,plju?a,pl?ce,,,,,,,,
3275,pljun?ti,plivnout,,,,,,,,
36852,pljuskati,"pl?skat, ?pl?chat, ?plouchat, st??kat, c?kat, pleskat",,,,,,,,
36853,pljuskn?ti,"pl?sknout, ?pl?chnout, ?plouchnout, st??knout, c?knout, plesknout",,,,,,,,
32509,plju?,ply?,,,,,,,,
32510,plju?evy,ply?ov?,,,,,,,,
1105,pljuvati,plivat,,,,,,,,
1346,plod,"ovoce, plod",,,,,,,,
1377,plod,plod,,,,,,,,
23024,ploditi,"plodit, rodit",,,,,,,,
23025,ploditi,"plodit, t??t se (ryby)",,,,,,,,
36121,plodnos?,plodnost,,,,,,,,
2402,plodny,"plodn?, ?rodn?, ??rn?",,,,,,,,
5224,plosky,ploch?,,,,,,,,
1372,plo??a,n?m?st?,,,,,,,,
1963,pl??,"ple?, barva obli?eje",,,,,,,,
5223,plot,plot,,,,,,,,
34867,pl??,t?lo (m?kk? ??st),,,,,,,,
1972,plug,pluh,,,,,,,,
16970,plus ,plus,,,,,,,,
17003,pluskvamperfekt,"plusquamperfektum,  p?edminul? ?as",,,,,,,,
34913,pluti,"plout, plavit se",,,,,,,,
22638,plutonij,plutonium,,,,,,,,
10626,plyvti,"plavat, spl?vat",,,,,,,,
18226,pnevmonija,"z?pal plic, pneumonie",,,,,,,,
21009,pn?ti,"napnout, nat?hnout, rozt?hnout",,,,,,,,
36703,po mojemu mn??ju,"podle m?ho n?zoru, podle m?",,,,,,,,
10648,po mojemu skromnomu mn??ju,podle m?ho skromn?ho n?zoru,,,,,,,,
18227,po odno?e?ju k,"pokud jde o, s ohledem na",,,,,,,,
35696,po pri?in?,"kv?li, z d?vodu, z p???iny",,,,,,,,
36147,po slu?aju,u p??le?itosti,,,,,,,,
36233,po str?lk? ?asovnika,ve sm?ru hodinov?ch ru?i?ek,,,,,,,,
36271,po sva?b? pov?zany,"s?atkem sp??zn?n?, p??buzn?",,,,,,,,
2215,po,po (nap?. po cel?m kraji),,,,,,,,
4941,po,po (nap?. po pr?zdnin?ch),,,,,,,,
4942,po,po (po krk),,,,,,,,
4943,po,pro (nap?. j?t pro chl?b),,,,,,,,
10642,po,"podle, na, od",,,,,,,,
10644,po,po (nap?. po dr?ze),,,,,,,,
10645,po,po (nap?. po druh?),,,,,,,,
10647,po,po  (na?. ka?d?mu po dvou),,,,,,,,
10655,pob?da,v?t?zstv?,,,,,,,,
34982,pob?ditelj,v?t?z,,,,,,,,
18232,pob?diti,"zv?t?zit, dob?t",,,,,,,,
18229,pob??ati,"v?t?zit, dob?vat",,,,,,,,
35862,pob?gti,"pob??et, b??et",,,,,,,,
4050,pobiti,pob?t,,,,,,,,
10652,pobi?je,bit?,,,,,,,,
10653,pobity,"bit?, zbit?, pobit?",,,,,,,,
35143,pobl?godariti,pod?kovat,,,,,,,,
36892,pobl?go?elati,"pogratulovat, pop??t",,,,,,,,
20018,pobl??livos?,shov?vavost,,,,,,,,
20019,pobl??livy,shov?vav?,,,,,,,,
10656,poblizu,"pobl??, v bl?zkosti, v okol?",,,,,,,,
103,pobr??ny,pob?e?n?,,,,,,,,
2159,pobuditi,"povzbudit, podn?tit, stimulovat",,,,,,,,
580,pobu?ati,"povzbuzovat, podn?covat, stimulovat",,,,,,,,
18233,pobu?e?je,"povzbuzen?, podn?cen?, stimulace",,,,,,,,
4549,poby?je,pobyt,,,,,,,,
112,poc?lovati,pol?bit,,,,,,,,
1129,poc?lun?k,polibek,,,,,,,,
10668,poc?luvka,polibek,,,,,,,,
1085,po?ekati,po?kat,,,,,,,,
22788,po??ti s?,"za??t se, po??t se",,,,,,,,
1078,po??ti,"za??t, po??t",,,,,,,,
10672,po???je,"za?et?, po?et?",,,,,,,,
10669,po??tkovo,zpo??tku,,,,,,,,
10670,po??tkovy,"za??te?n?, po??te?n?",,,,,,,,
20021,po??tkuj??i,"za??naj?c?, po??naj?c?",,,,,,,,
35335,po??tkuj??i,za??te?n?k,,,,,,,,
1077,po??t?k,"za??tek, po??tek",,,,,,,,
18234,po?in,"po?in, iniciativa",,,,,,,,
10675,po?inati s?,"za??nat se, po??nat se",,,,,,,,
2835,po?inati,"za??nat, po??nat",,,,,,,,
23889,po?rven?ti,"z?ervenat, zrudnout",,,,,,,,
29916,po?u?je,pocit,,,,,,,,
3134,po?va,p?da,,,,,,,,
10678,pod nakazom,pod velen?m,,,,,,,,
10679,pod voditeljstvom,pod veden?m,,,,,,,,
10681,pod vodstvom,"pod velen?m, pod veden?m",,,,,,,,
737,pod,pod,,,,,,,,
4933,pod,pod (sm?r),,,,,,,,
35393,poda?je,"pod?n?, pod??zen?",,,,,,,,
18235,podan?k,da?,,,,,,,,
4323,podariti,"darovat, podarovat",,,,,,,,
5580,podar?k,d?rek,,,,,,,,
5160,podati,podat,,,,,,,,
18238,podavatelj,"d?rce, poskytovatel",,,,,,,,
18243,podavati par? prikladov,d?t p?r p??klad?,,,,,,,,
5159,podavati,"pod?vat, poskytovat",,,,,,,,
35887,podbirati,"zvedat, sb?rat, zdvihat",,,,,,,,
1448,podbr?d?k,brada,,,,,,,,
35888,podbrati,"zvednout, vyzvednout, podebrat, zdvihnout",,,,,,,,
1626,pod?as,"v pr?b?hu, b?hem",,,,,,,,
2053,pod?rkati,"podtrh?vat, zd?raz?ovat",,,,,,,,
2837,pod?rkn?ti,"podtrhnout, zd?raznit",,,,,,,,
4085,podda?je,"kapitulace, vzd?n? se",,,,,,,,
18244,poddany,"poddan?, nevoln?k",,,,,,,,
4084,poddati s?,"vzd?t se, kapitulovat, poddat se",,,,,,,,
36428,poddati,"vzd?t, odevzdat, postoupit, podlehnout",,,,,,,,
10693,poddavajemos?,n?chylnost,,,,,,,,
10694,poddavajemy,n?chyln?,,,,,,,,
4083,poddavati s?,"podd?vat se, vzd?vat se (n?komu), podrobovat se, pod?izovat se",,,,,,,,
10697,poddavati,"vzd?vat (n?co), odevzd?vat, vyd?vat",,,,,,,,
856,podd??ati,"podpo?it, zachovat, udr?et",,,,,,,,
10699,podd??iva?je,"podpora, ?dr?ba",,,,,,,,
1951,podd??ivati,"podporovat, zachov?vat, udr?ovat",,,,,,,,
36400,podd??ka,?dr?ba,,,,,,,,
5575,pod?kovati,pod?kovat,,,,,,,,
1952,pod?l,pod?l,,,,,,,,
36011,pod?liti s?,"pod?lit se, sd?let",,,,,,,,
2241,pod?liti,pod?lit,,,,,,,,
18249,pod?ti s?,"pod?t se, ztratit se, zmizet",,,,,,,,
18251,pod?vati s?,"ztr?cet se, mizet",,,,,,,,
18253,podgl?vnica,pol?t??,,,,,,,,
16306,podgl?d,n?hled,,,,,,,,
5385,podgl?dati,"nahl??et, nahled?vat, nakukovat",,,,,,,,
5387,podgl?d?ti,"nahl?dnout, nakouknout",,,,,,,,
36558,podgo?je,"podh???, p?edh???",,,,,,,,
18254,podgovarjati,"podn?covat, pob?zet, nav?d?t, ponoukat",,,,,,,,
18255,podgovoriti,"podn?tit, pob?dnout, nav?st, ponouktnout",,,,,,,,
23892,podgr?ti,oh??t,,,,,,,,
23893,podgr?vati,oh??vat,,,,,,,,
20022,podgrupa,podskupina,,,,,,,,
18256,podhod,p??stup,,,,,,,,
18259,podhoditi (k),"hodit se (k), pasovat (k)",,,,,,,,
18257,podhoditi,"slu?et, hodit se, b?t vhodn?, pasovat",,,,,,,,
5176,podimati,"podnikat, zavazovat se, p?ij?mat",,,,,,,,
23241,podium,podium,,,,,,,,
5177,podj?ti,"pdniknout, zav?zat se, p?ijmout",,,,,,,,
20595,podkategorija,podkategorie,,,,,,,,
35535,podkazka,"nar??ka, zm?nka",,,,,,,,
11099,podklad,pozad?,,,,,,,,
32682,podkladati,podkl?dat,,,,,,,,
36904,podklju?ati s?,p?ipojovat se,,,,,,,,
36898,podklju?ati,"p?ipojovat (slu?ovat, sjednocovat)",,,,,,,,
36901,podklju?iti s?,p?ipojit se,,,,,,,,
36895,podklju?iti,"p?ipojit (slou?it, sjednotit)",,,,,,,,
453,podkopati,podkopat,,,,,,,,
2199,podkopyvati,podkop?vat,,,,,,,,
36826,podkova,podkova,,,,,,,,
32095,podkovati,podkovat,,,,,,,,
26778,podkovyvati,podkov?vat,,,,,,,,
20024,podkr?piti,"potvrdit, pos?lit",,,,,,,,
20025,podkr?pjati,"potvrzovat, posilovat",,,,,,,,
36595,podkryvje,"podkrov?, p?da",,,,,,,,
5791,podkup,"?platk??stv?, ?platek",,,,,,,,
10724,podkupiti,podplatit,,,,,,,,
10723,podkupovati,podpl?cet,,,,,,,,
10725,podkupstvo,?platk??stv?,,,,,,,,
32683,podlagati,podkl?dat,,,,,,,,
18260,podle,"pod?l, vedle, podle",,,,,,,,
15446,podlec,"padouch, zmrd, dareb?k, hajzl",,,,,,,,
20596,podle?ati,podl?hat,,,,,,,,
4493,podliti,"podl?t, zavla?it",,,,,,,,
4492,podlivati,"podl?vat, zavla?ovat",,,,,,,,
20598,podlivka,om??ka,,,,,,,,
1115,podloga,podlaha,,,,,,,,
20600,podloga,"podklad, z?kladna, z?klad",,,,,,,,
32684,podlo?iti,podlo?it,,,,,,,,
36245,podlo?ka dlja my?i,podlo?ka pod my?,,,,,,,,
36244,podlo?ka,"podlo?ka, roho?",,,,,,,,
18262,podly,"podl?, odporn?",,,,,,,,
20603,podm?niti,pozm?nit,,,,,,,,
20602,podm?njati,pozm??ovat,,,,,,,,
20027,podmet,p?edm?t,,,,,,,,
36456,podmno?stvo,podmno?ina (mat.),,,,,,,,
34631,podmo?sky,podmo?sk?,,,,,,,,
33718,podnapisy,"podnadpisy, titulky, podtitulky",,,,,,,,
18264,podnebje,"podneb?, klima",,,,,,,,
33560,podnebje,patro,,,,,,,,
18265,podnebne izm?ny,klimatick? zm?ny,,,,,,,,
18266,podnebny,klimatick?,,,,,,,,
20604,podnos,"podnos, t?c",,,,,,,,
18267,podno?i??e,"nadir, podno?n?k",,,,,,,,
10729,podnurjati,pono?ovat,,,,,,,,
14850,podoba,"podoba, vzhled",,,,,,,,
14851,podoba,zp?sob,,,,,,,,
18268,podobati s?,"l?bit se, m?t r?d",,,,,,,,
2404,podobno,"podobn?, obdobn?, stejn?",,,,,,,,
3866,podobnos?,podobnost,,,,,,,,
1718,podobny,podobn?,,,,,,,,
33514,pododd?l,pododd?l,,,,,,,,
34766,pod?jdti (k),"j?t (k), pasovat",,,,,,,,
36534,pod?jdti,"hodit se, j?t k, b?t vhodn?",,,,,,,,
34920,podok?nnik,parapet,,,,,,,,
10739,pod?lg,"podle, dle",,,,,,,,
36169,pod??va,pode?ev,,,,,,,,
16475,podpaliti,"podp?lit, zap?lit",,,,,,,,
15453,podpalja?,?h??,,,,,,,,
16474,podpaljati,"podpalovat, zapalovat",,,,,,,,
10743,podpalje?je,?h??stv?,,,,,,,,
35657,podpazuha,podpa??,,,,,,,,
10761,podpirany od,"podpo?en?, podep?en? (??m)",,,,,,,,
1114,podpirati,podporovat,,,,,,,,
36303,podpis,"podpis, autogram",,,,,,,,
3086,podpisati,podepsat,,,,,,,,
10750,podpiska,podpis,,,,,,,,
10751,podpisnik,podpisovatel,,,,,,,,
1117,podpisyvati,podepisovat,,,,,,,,
2296,podpor,"z?zem?, podpora",,,,,,,,
10758,podporiti,podpo?it,,,,,,,,
21010,podporka,podp?ra,,,,,,,,
10759,podpornik,"podporovatel, stoupenc",,,,,,,,
10760,podporny,"podp?rn?, nosn?",,,,,,,,
18271,podr?stka,"n?ctilet?, mladistv?",,,,,,,,
18272,podr?st?k,"n?ctilet?, v?rostek, mladistv?",,,,,,,,
36445,podr?zd?l,"pododd?l, podsekce",,,,,,,,
33516,podr?zd?liti,d?le rozd?lit na men?? ??sti,,,,,,,,
33517,podr?zd?ljati,d?le rozd?lovat na men?? ??sti,,,,,,,,
33518,podr?zd?lje?je,podrozd?len?,,,,,,,,
22358,podr?diti,pod??dit,,,,,,,,
22360,podr?dny,pod??zen?,,,,,,,,
22359,podr??ati,pod?izovat,,,,,,,,
21426,podrobnos?,podrobnost,,,,,,,,
35083,podrobny,podrobn?,,,,,,,,
1116,podr??nik,"p??ru?ka, rukov??",,,,,,,,
10763,podr??ny,p??ru?n?,,,,,,,,
10764,podru?iti s?,sp??telit se,,,,,,,,
6288,podsekreta?,n?m?stek,,,,,,,,
10769,podslu?ati,odposlouchat,,,,,,,,
10767,podslu?iva?je,"odposlech, odposlouch?v?n?",,,,,,,,
10768,podslu?ivatelj,"?peh, odposlouch?va?",,,,,,,,
22778,podslu?ivati,odposlouch?vat,,,,,,,,
5389,podsm?hati s?,"posm?vat se, vysm?vat se",,,,,,,,
5390,podsm?hn?ti s?,vysm?t se,,,,,,,,
21752,podstava,"podstava, podklad",,,,,,,,
36145,podstavka na mylo,miska na m?dlo,,,,,,,,
10772,podstr?ka?je,podn?cov?n?,,,,,,,,
10774,podstr?katelj,"podn?covatel, ?tv??, provokat?r",,,,,,,,
5612,podstr?kati,"podn?covat, nav?d?t, burcovat",,,,,,,,
4494,podstr?kn?ti,"podn?tit, nav?st, vyburcovat",,,,,,,,
21959,podst?pati k,p??stupovat k,,,,,,,,
21960,podst?piti k,p?istoupit k,,,,,,,,
18273,podsv?domje,podv?dom?,,,,,,,,
10779,podsv?domo,podv?dom?,,,,,,,,
6220,podsv?domos?,podv?dom?,,,,,,,,
6221,podsv?domy,podv?dom?,,,,,,,,
35438,podtali?ka,"tal??ek, pod??lek",,,,,,,,
34623,podtekst,"podtext, skryt? v?znam",,,,,,,,
36446,podtip,"podtyp, subtyp",,,,,,,,
10783,podtiska?je,potla?en?,,,,,,,,
10782,podtiskati,potla?it,,,,,,,,
20029,podtiskn?ti,potla?ovat,,,,,,,,
34627,#podton,"podt?n, podtext, p??dech, n?znak",,,,,,,,
14860,podtrimati,udr?et,,,,,,,,
14861,podtrimyva?je,?dr?ba,,,,,,,,
14862,podtrimyvati,udr?ovat,,,,,,,,
5267,podu?ka,pol?t??,,,,,,,,
17085,podvajati,zdvojovat,,,,,,,,
35496,podval,sklep,,,,,,,,
6014,podva?ati,p??it,,,,,,,,
6016,podva?iti,vyp??it,,,,,,,,
22195,podv?zka,podvazek,,,,,,,,
18274,podvig,"?in, v?kon",,,,,,,,
10788,podvisiti,pozastavit,,,,,,,,
3142,podvodna lo?,ponorka,,,,,,,,
10727,podvodnica,ponorka,,,,,,,,
34629,podvodno t??e?je,spodn? proud,,,,,,,,
23272,podvodny,podvodn?,,,,,,,,
17005,podvojiti,zdvojit,,,,,,,,
35564,podv?ga?je,"vystaven?, ohro?en?",,,,,,,,
22584,podv?gati,vystavovat (n??emu),,,,,,,,
22585,podv?gn?ti,vystavit (n??emu),,,,,,,,
16310,podzemje,podzem?,,,,,,,,
23573,podzemna voda,podzemn? voda,,,,,,,,
36655,podzemny sv?t,"podsv?t?, z?hrob?, onen sv?t, v??nost",,,,,,,,
16308,podzemny,podzemn?,,,,,,,,
10741,podzirati,podez?rat,,,,,,,,
10742,podzirlivy,podez??vav?,,,,,,,,
10740,#podzr?ny,podez?el?,,,,,,,,
1770,podzr?ti,podez??t,,,,,,,,
2093,podzr?vati,podez??vat,,,,,,,,
921,poema,b?se?,,,,,,,,
16311,poet,b?sn?k,,,,,,,,
23714,poeti?ny,poetick?,,,,,,,,
20030,poezija,poezie,,,,,,,,
36041,pogar?ati,zhor?ovat,,,,,,,,
34386,pogladiti,pohladit,,,,,,,,
34387,pogladiti,"polaskat, pomazlit",,,,,,,,
18276,pogl?v?k,facka,,,,,,,,
2405,pogl?d,"pohled, nahl?dnut?",,,,,,,,
3357,pogl?d,v?hled,,,,,,,,
10796,pogl?da?je vitrin,"prohl??en? v?loh, obch?zen? v?loh",,,,,,,,
10798,pogl?datelj vitrin,prohl??e? v?loh,,,,,,,,
10797,pogl?datelj,"pozorovatel, div?k",,,,,,,,
5819,pogl?dati,"d?vat se, prohl??et",,,,,,,,
31879,pogl?biti,prohloubit,,,,,,,,
25654,pogl?bjati,prohlubovat,,,,,,,,
3868,pogoda,po?as?,,,,,,,,
18277,pog?ltn?ti s?lzy,polknout slzy,,,,,,,,
10800,pog?ltn?ti,polknout,,,,,,,,
18278,pogon,"honi?ka, honba, hon",,,,,,,,
18279,pogon,pohon,,,,,,,,
10801,pogorno,"v??e, naho?e",,,,,,,,
36042,pogor?iti,"zhor?it, pohor?it",,,,,,,,
36572,pogovoriti,"popov?dat si, promluvit si, pohovo?it si",,,,,,,,
36368,pograni?je,pohrani??,,,,,,,,
36444,pograni?ny,pohrani?n?,,,,,,,,
5664,pogrdlivy,pohrdav?,,,,,,,,
35565,pogreb,poh?eb,,,,,,,,
36498,pogrebati,"poh?b?vat, pochov?vat",,,,,,,,
36499,pogrebti,"poh?b?t, pochovat",,,,,,,,
18282,pogr??iti,"pochybit, m?lit se, ud?lat chybu",,,,,,,,
491,pogr??ka,chyba,,,,,,,,
21428,pogr?ziti,"pono?tt, pohrou?it, potopit",,,,,,,,
21427,pogr??ati,"pono?tovat, pohru?ovat, pot?p?t",,,,,,,,
4308,pogynati,hynout,,,,,,,,
4309,pogyn?ti,"hynout, uhynout, zahynout, zhynout, pohynout",,,,,,,,
18284,pohme?je,kocovina,,,,,,,,
3661,pohod,"t?ra, v?let, pochod",,,,,,,,
18285,pohod,"pochod, ta?en?",,,,,,,,
23894,pohodka,proch?zka,,,,,,,,
18286,poho?e?je,"p?vod, vznik, zdroj",,,,,,,,
32335,poho?e?je,"p?vod, rod, p?edkov?",,,,,,,,
36318,pohota,cht??,,,,,,,,
23102,pohristijaniti,pok?es?anizovat,,,,,,,,
23101,pohristijanjati,k?es?anizovat,,,,,,,,
29921,pohva,"pochva, vagina",,,,,,,,
10813,pohvala,"pochvala, chv?la",,,,,,,,
522,pohvaliti,pochv?lit,,,,,,,,
26040,pohva?ny,"chv?lyhodn?, pochvaln?",,,,,,,,
